folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ECGFiveDays,4778.002879,4802.967067,4510.197106,4152.402094,4253.746728,5699.947266,3846.982742,4505.641465,5147.318716,4451.787206,5088.43269,4273.519416,4471.968963,4823.998087,4412.075432,4960.267547,4587.176886,4517.605682,4193.661331,4186.985969,5175.481523,5633.732043,5995.335127,6016.118385,6210.622047,6132.929528,6265.997839,5940.806914,5844.523643,5384.278233
ElectricDevices,4618854.494892,4374086.452249,4375345.273024,4392152.348217,4802503.29468,4528239.148386,4497125.191759,4485612.777926,4557435.733864,4563654.585766,4579376.924348,4490270.518978,5037595.691028,4978574.515267,4952628.884073,5058664.539355,5362498.711883,5309236.622443,5025926.295442,4951381.851308,4964504.585935,4973445.184519,4964638.251881,4937566.918702,4906558.242771,4944842.400047,5308896.141401,4408136.404632,4405591.03129,4505659.049268
EOGHorizontalSignal,728836.328374,802784.688566,800828.879206,815481.49562,831406.218942,820245.839907,827694.516657,813420.707884,834085.897573,1001124.053292,996780.690893,1026862.644057,986080.491215,974420.818373,983279.281611,992376.029465,978493.515518,965840.101385,997642.942042,1006418.843941,993333.209845,832691.373249,846609.985176,823500.993683,841557.687585,817631.227879,819867.218961,859517.492948,776644.792897,787803.619362
EOGVerticalSignal,868500.965982,906090.675035,894715.565919,905687.035453,905824.780531,907475.912058,903088.510264,910869.000581,918870.068016,927488.585721,908749.52903,988766.642717,978011.598957,971598.172238,955993.574823,960335.74239,918779.865499,939025.875577,916740.219813,923649.345861,918069.499919,943863.24113,914886.091353,878417.78619,896029.298971,1040208.286809,1035705.658515,1048699.386183,1026955.105412,1029109.193576
EthanolLevel,1341338.892964,1382947.460002,1364110.447357,1216486.1977,1213925.268264,1211256.38873,1262865.757933,1268600.83312,1281347.599566,1284714.568886,1282406.073617,1264187.601464,1267833.948189,1455870.591394,1505827.4075,1477415.791914,1449580.713164,1507439.684494,1482661.936943,1357416.07421,1251734.470693,1246337.368747,1245512.71379,1228397.662608,1359849.516308,1358613.907662,1367616.820711,1360994.733307,1342560.327979,1356857.857564
FaceAll,282527.736335,284408.160872,284581.494401,280809.672116,274028.850884,261230.19709,271947.862236,264196.735955,285403.903894,274175.567388,273512.288985,278991.4637,270481.505373,272416.383335,267694.613138,272722.525254,270039.70975,251788.08517,263845.797649,277030.804136,273538.576197,282567.78606,275927.587758,274496.997776,278492.154413,262950.881938,259998.635905,265854.795997,272246.479629,263002.714732
FaceFour,12410.441553,13339.127556,12921.150732,11876.446805,12314.415278,12475.4587,12344.454308,12764.302135,12063.480584,11485.894215,12200.975739,12760.05331,12288.250633,11734.873003,12512.536378,12268.4404,12413.693867,12328.246672,11755.278544,13470.377545,13265.256751,12948.115406,14507.185804,13963.846711,14283.207201,13351.044289,13844.478375,14957.045307,14473.621118,13451.924064
FacesUCR,111993.737843,118518.889661,118327.013373,122673.175713,116266.816766,117084.857924,119663.037802,112718.288143,124629.521959,121952.189979,117973.990981,122008.468013,119491.656828,110937.860907,111891.728119,112711.280073,107017.43823,106425.579316,111588.183393,114761.444749,111755.54314,110878.949615,109731.296181,114269.43232,108208.210662,107587.396205,110899.500777,111903.366034,114467.637334,112800.658994
FiftyWords,1128909.683304,1129890.044914,1116457.414061,1173209.557258,1210869.588253,1193784.040441,1182722.759405,1216055.758824,1198213.690745,1185108.52414,1147416.530015,1534051.501819,1476476.209328,1443894.160647,1516743.252436,1459599.785289,1403395.989093,1508738.261455,1510751.690971,1555105.62466,1443956.061985,1542019.516402,1452919.108887,1479870.091166,1480037.324607,1515156.414506,1167345.127277,1173569.367374,1123494.495987,1175827.962076
Fish,167447.545606,169858.24206,165400.967562,162750.620726,164225.437901,160826.491013,161138.688665,151656.370194,164760.539153,165780.934432,162373.552403,170699.205809,161000.860737,167113.3889,169327.790503,173234.642782,156248.499943,167259.658781,165932.020705,163263.222082,169657.393633,164799.902312,168141.697134,164672.229162,165020.73361,171328.074409,169774.891088,166301.890698,165066.136252,167062.436801
FordA,4549481.259516,4626606.291755,4700790.811369,4654941.858,4685003.98685,4656628.974781,4627221.618867,4761757.043933,4513146.318452,4514541.677389,4577473.814387,4618341.884608,4621570.808482,4678271.587979,4663438.204643,4634563.524293,4700005.110931,4685084.589998,4677707.712109,4657179.965722,4665223.780694,4684926.530238,4659317.045176,4647489.505258,4637727.438602,4658699.048769,4596360.06819,4586945.734978,4614674.53635,4584162.247492
FreezerRegularTrain,40235.48864,36867.21834,35637.588754,38944.906704,34356.357338,41387.066924,38096.47662,38294.705254,41913.727442,39794.127732,39958.102151,41414.543507,43396.454177,43365.751502,44504.060372,42462.59676,43853.305927,46007.078998,38560.025059,37126.310682,37757.434334,40222.578684,35016.456366,41313.716858,45674.64652,41046.311096,42925.389975,41929.012438,44309.817437,46501.463917
FreezerSmallTrain,8471.448379,10337.82282,8494.021607,7857.438849,8572.381863,9722.650303,11037.517496,9648.008054,10762.085145,11092.470848,10141.137176,9068.473083,8901.418941,7416.19277,10047.082093,9506.984103,8263.600179,11590.954626,10955.226841,8515.459448,8273.293567,9388.123592,8918.59947,10553.139257,9917.111115,9238.313884,8444.893054,8267.09831,9787.641416,7980.527104
GunPoint,10109.520269,11554.804476,9587.2103,11102.782989,11174.428548,10356.943239,10054.412814,10837.328387,10452.740895,10425.335515,10437.348306,11005.251304,10623.530968,11601.608135,10190.675662,10708.094327,11103.756625,11684.477519,10981.174404,11993.138126,11715.197073,10784.84421,10929.687933,10726.711081,11375.1179,11206.971895,11190.070561,10990.975781,10332.251863,10776.70092
GunPointAgeSpan,25819.243568,24563.741998,26293.961946,25964.693998,25443.176714,23397.566479,25393.62646,23738.387289,26179.009798,27648.904693,27073.031877,25216.769367,25147.400226,26278.262115,28104.571002,31656.599126,29585.374308,30064.161809,31340.034054,29851.795712,31201.760938,29487.451551,30804.784114,30449.679639,29789.739029,31442.089363,30427.916991,30398.214185,28619.817221,24777.937588
GunPointMaleVersusFemale,19169.421013,22804.210016,21339.499355,22063.333723,21408.860528,21788.337464,20970.646653,20510.39453,20665.039597,22527.048568,21880.043546,19487.087931,21800.680758,23443.936502,20436.055215,20720.64205,21908.901164,21211.08186,22293.896731,22574.673544,24736.173682,24539.864301,26409.233236,25420.30463,25897.966173,25424.133193,26369.177753,27292.528939,24899.508472,25104.449308
GunPointOldVersusYoung,15930.758768,16702.117438,16232.852284,16698.455445,17067.893068,16762.645385,16095.594663,12919.046165,12054.428443,12537.005989,19284.201649,17284.441893,17116.49641,19092.411714,17339.264215,16933.361085,17096.452099,18473.873163,17702.627894,16403.805662,17437.291253,19288.939841,16908.863774,12028.803204,12167.82996,11882.210432,12628.534708,12105.224591,12783.616944,11745.013282
Ham,73321.802344,75266.035673,75294.549382,73247.936995,69993.393055,76199.278544,74459.945001,73503.469217,73115.40943,73586.985454,73027.524409,73565.348586,76130.452426,62200.176621,61111.726195,60215.951357,63134.13564,62957.017922,74567.764251,74764.047514,70977.666902,74927.013371,73788.743251,74595.297633,73086.166116,74256.895297,71005.088624,74218.875253,72172.170909,71436.462989
Haptics,274112.618717,284143.20139,285035.348858,275874.692048,321923.50161,325890.572134,313987.391741,320786.869909,317428.067259,313541.019704,318689.807422,326723.050129,328311.876308,283380.205357,284683.452024,290226.135068,278682.005153,280327.011912,279209.395425,286073.838049,284897.721006,279781.530665,273045.689795,279017.425213,283740.28699,281137.85575,270244.173936,274281.86334,273765.576826,271927.317737
Herring,43630.15039,44882.736286,43026.800487,44395.369671,44052.750183,44111.301413,45084.795966,43120.756061,47093.233782,44973.576036,46114.310042,48317.284001,45959.045002,45382.73945,42329.698959,45473.262902,47479.182037,46543.572507,42663.235117,44350.945931,46572.298942,46166.564103,45854.766038,43178.737824,45502.129235,45599.661774,43680.296757,42640.640712,50657.31569,53942.724668
HouseTwenty,70864.207945,71974.696366,66753.055391,73670.897877,73879.017808,76144.051541,74108.371675,69711.928496,71818.23781,65063.828041,99784.889929,97479.570196,104362.73901,102598.534814,103850.223634,104098.464437,92374.853251,100843.822294,92856.096697,96626.359998,92650.79923,102259.361006,93129.447843,81434.99363,82965.368104,79259.856066,78918.202164,72341.713863,69032.138072,71828.883094
InlineSkate,304215.107271,307556.791045,333734.431793,334878.766397,324329.305782,331664.798558,332372.273529,333508.131387,334703.17133,324895.255989,302286.643506,310473.968277,329205.281327,331196.456208,324038.409929,332849.229714,338545.949854,323074.865589,323395.675283,320962.610244,317999.934644,336468.652607,337851.257961,330806.574352,331174.931904,331125.319361,324173.648478,325690.470959,322314.1113,314999.38166
InsectEPGRegularTrain,26369.537454,24547.312285,23362.127265,27038.652918,26704.877601,26090.698876,26928.426196,25627.40982,26870.750463,26411.722335,25095.140206,25977.361243,28092.755874,25077.765696,27447.922714,26284.37632,25312.538482,26873.319018,25266.296338,25486.780221,33786.825766,34694.263074,31457.351535,31220.810361,33626.079736,32842.831181,34632.45291,33731.675923,33164.065361,32085.695151
InsectEPGSmallTrain,10673.027726,11128.485645,11114.641341,10801.691706,10753.349829,10946.748017,10885.003963,11079.999381,11054.447738,11258.998139,11546.524953,11499.915845,11449.116811,11477.451888,11441.736861,11357.413523,10988.80516,11163.244677,10904.562405,11337.917903,11465.565952,11740.457544,12106.252346,11797.090803,11252.029561,12285.75235,11789.517246,13464.573529,13349.78644,13288.504159
InsectWingbeatSound,201569.130321,200741.580668,192281.260212,204602.872059,211560.777567,186747.022985,195613.642788,195079.339698,197702.418601,217681.169696,226947.106834,219190.901814,214916.11073,224424.425203,218232.6319,218398.282345,219044.775123,221933.592254,211137.691346,222636.063704,217716.464786,204903.438935,190414.799656,207482.38824,209137.081318,196445.167846,193594.417342,200999.079201,192849.525723,195241.427986
ItalyPowerDemand,3787.592174,4516.831093,3595.503322,4044.271878,4799.047583,4946.630697,4437.96194,4972.55275,3765.241344,4206.198272,5529.797839,4177.145877,4315.602046,4293.170161,4510.050158,4335.024121,4731.631061,4145.599493,3497.138179,4137.208444,3867.448947,3856.945223,4171.494859,4282.071981,3429.084196,4219.071842,4198.020354,4217.785161,4424.890437,3786.364293
LargeKitchenAppliances,455706.504724,592741.08177,591303.956366,575107.908724,588446.238532,566894.163893,604109.226579,600658.902238,592542.975491,601407.139405,587951.574812,585924.333864,590448.598314,479480.534306,494580.825294,477717.815847,492277.595343,487019.827253,605239.636891,479530.83006,501800.108067,519149.82395,499589.461819,491541.738465,501343.69233,480910.318665,464500.729626,483877.467979,483453.64976,483584.300047
Lightning2,43506.055211,42587.276599,40866.48387,42757.730042,40263.897767,43908.14624,40477.091988,43778.739978,36997.475321,46149.116921,41663.581918,44968.479426,42428.653839,44276.687918,42119.30241,43311.069757,43149.911873,44351.813958,38933.299709,38687.971138,45883.715589,40791.473788,41448.163475,42491.85062,43869.426185,45703.607126,45286.055771,42270.690026,37535.499489,44176.042035
Lightning7,52979.815861,52273.199665,48027.566475,49014.971523,48828.981116,53634.19193,54857.303013,57444.247113,56052.614741,55126.004058,54881.969457,56524.634717,55886.439654,54100.869423,55204.38415,57813.255073,54244.991986,57765.062261,49329.588793,47377.752116,53195.65472,48039.089191,57106.365882,50121.975704,51913.016642,54511.520234,52805.045464,56861.993772,51202.207251,51161.983451
Mallat,67004.605146,76073.932924,78047.543184,81120.652049,79165.616876,76210.184209,78759.254975,77585.511166,78250.024231,84743.368623,77211.802672,78145.127515,69618.109964,67967.092589,69595.254125,72089.150234,70507.381329,71459.686858,74959.760647,71578.724365,80150.923874,76808.488945,75852.668033,77108.327337,72454.934662,78738.223836,78350.916634,75441.769611,76210.463667,76533.652459
Meat,27239.567029,28330.874389,28151.070148,26850.06919,28389.984905,28629.236715,28710.992995,28498.605817,26833.581581,28980.454781,27790.933524,27783.19146,22585.579155,21475.977336,21633.345378,20081.337235,31555.38629,31406.687865,27701.186361,29167.037226,31316.960039,29349.270121,27958.493091,26406.750947,28597.220776,27501.595399,29605.642452,28727.841868,28365.577083,28601.076021
MedicalImages,183216.013941,185362.136439,186490.137315,187778.570956,183665.409307,184493.305339,179610.926106,182482.33122,186508.523757,185469.276697,183014.801466,186603.212465,189339.824984,181966.761551,185506.720225,188629.806311,184066.744676,183408.005465,187423.164384,183664.686541,191454.544739,189390.080248,189895.578815,191237.681016,193070.678609,199404.139099,199420.794601,194670.250658,199962.891716,198094.065643
MiddlePhalanxOutlineAgeGroup,89849.516023,92975.875909,99015.642166,100561.662381,97714.746112,97504.430897,98027.887808,98129.818834,98388.309673,85394.447974,94086.285404,91309.272219,96004.548319,95205.5205,95730.474587,92468.902487,91558.597279,91119.163741,90155.501772,93601.11329,94322.794059,93695.689245,98186.313638,90568.059103,97155.263279,101268.19636,90498.017062,96395.508047,94103.548642,95035.299608
MiddlePhalanxOutlineCorrect,157644.946444,151746.569208,162736.960824,155797.023437,157181.268398,154046.279608,150597.168421,146482.222355,159349.992094,149015.372014,153161.540336,150986.21146,152560.953279,154604.710225,151439.827167,153871.960415,155132.718386,150357.259883,151194.219876,151488.779896,166342.719193,159104.616848,155839.253245,155975.578116,149798.3551,154661.378372,159010.734589,158150.28421,153633.281663,150726.436455
MiddlePhalanxTW,142726.750921,140469.120169,141034.222657,144543.61266,139306.739244,143527.835565,138569.921303,139598.337858,138710.79495,140122.283941,135944.148548,142002.772583,141431.541277,139049.428939,140135.017038,137800.222019,136956.476466,140937.607127,137765.902866,139486.711752,137555.761688,135247.932987,140045.915832,140269.2053,141581.216214,140036.994718,138988.448604,140085.57002,142908.608073,136098.531898
MixedShapesRegularTrain,579392.499192,562617.393695,586198.560827,596686.841693,578402.174679,593570.41121,569138.347004,595504.395031,687626.533195,681761.929902,707066.793928,674585.810536,725817.023824,722602.063872,705815.370927,710114.139792,705985.163526,702375.360518,621983.532403,605821.566026,605002.756293,635226.396934,603982.891169,615296.791067,614670.432728,551308.982619,552196.164691,576127.600429,547342.371381,564856.019936
MixedShapesSmallTrain,114790.726187,115173.991536,115834.404791,125323.010626,113790.210299,126596.748324,129258.314276,120959.448782,150323.348939,154497.077397,158357.405926,149339.14646,146362.126415,149457.548598,145592.22032,157646.542041,131982.909837,121856.939125,114876.984854,123867.091309,121848.322989,131286.085071,114684.615821,117725.859979,116272.759397,121449.517446,120255.546643,126067.43415,121647.592133,113608.174212
MoteStrain,4434.879562,3978.979748,4214.505115,3802.903347,4574.380889,4013.511562,4231.254376,4280.112407,3540.535546,4887.379598,3632.060686,3991.36419,4027.407973,4070.996045,4123.699311,4640.991391,4003.45091,4268.693082,3462.619918,4819.308316,4044.856905,4103.069865,4728.592604,5208.907116,4210.86028,4561.69373,3893.110749,3896.445578,3833.162979,4034.100945
OliveOil,19225.653207,19496.622785,21469.36722,21099.999185,18752.773934,19721.113543,21572.278925,18126.404772,18861.543739,19857.521216,20288.51154,21444.197277,20258.478454,21737.884222,21777.033041,19677.45535,19999.265801,19743.679526,20848.514716,20277.604194,20445.6188,19572.491012,20774.214094,19807.59887,21462.659008,20045.50189,20341.980433,19136.033358,19910.295766,22391.125731
OSULeaf,186260.828489,189021.4149,186440.88152,187611.194854,190904.471323,187140.699762,185331.606227,189392.576029,182394.415444,189158.397717,183084.628257,186104.652989,179161.45654,187729.197709,189401.726074,191355.446187,184503.402965,187991.011038,198539.272629,190302.066506,196098.199374,193232.602318,197566.630981,189238.59698,193726.272166,189637.740121,183973.840104,189237.567314,188515.639809,188132.00169
PhalangesOutlinesCorrect,619309.557048,596323.509121,599990.206236,618086.355665,612761.591143,623371.90301,617451.667848,609839.590962,609509.643583,619810.567245,624758.460853,602422.130344,624468.639633,609289.622162,623083.697653,622835.323681,622636.653998,617294.145617,642078.508137,651692.387139,649626.785138,634229.523543,633253.805164,654520.182281,637485.380519,648344.396647,644703.780101,609042.140545,605749.460024,618096.235235
Phoneme,1381640.196948,1359347.386947,1362810.62059,1359058.801691,1365909.409314,1325811.475425,1324003.176029,1333281.906469,1828296.48586,1821351.161944,1860928.172857,1823818.089743,1810944.62831,1881046.998855,1825475.508203,1865419.391781,1884455.697671,1875560.631447,1922832.964209,1817084.360382,1900060.234742,1634895.05624,1630845.431863,1626629.923766,1612777.931586,1607151.355691,1651081.763249,1618971.635888,1663241.859143,1662313.702579
PigAirwayPressure,1692234.482702,1680906.682807,1703761.918748,1643125.215758,1717476.650757,1598546.738429,1404651.973692,1730383.115254,1836258.170982,1887977.935757,1829734.549418,1747020.361556,1796143.026358,1795972.95798,1836799.443259,1783217.621847,1752123.056137,1911797.327356,1812849.409462,1867163.449893,1754690.554306,1713627.171228,1262537.366729,1299314.95473,1306545.266832,1335204.855422,1367395.563139,1351147.714592,1354768.400131,1383268.139629
PigArtPressure,1337783.14055,1293120.736425,1233613.607138,1286455.743116,1273373.418407,1288173.189191,1320072.815125,1264304.730425,1326945.632387,1293429.669518,1279179.648472,1300228.480561,1313580.154493,1283495.095774,1288673.540532,1223729.513654,1299433.98669,1301360.415452,1278250.203416,1278387.291108,1296624.23931,1301778.441378,1273211.586343,1297610.721749,1307313.674244,1307843.553162,1339486.619334,1243831.46717,1236499.434883,1185862.952695
PigCVP,1282748.498173,1253865.183933,1286708.843842,1278950.82338,1277940.096941,1362722.013729,1321413.001381,1297740.906548,1271741.406687,1290339.351471,1327222.50381,1353985.590162,1338512.205663,1306292.553298,1309731.816224,1330261.983935,1345621.925878,1464541.659973,1438017.384203,1479585.441096,1428507.129868,1519717.805787,1373808.566599,1445035.775911,1456044.482706,1313542.789892,1372361.55133,1261617.409289,1361538.83319,1354827.102627
Plane,26094.69812,26166.077815,26885.839239,26901.794622,27021.826767,25727.684032,26100.529463,25878.331739,26340.696549,25241.112004,22584.383985,27708.931486,26237.579289,26565.784664,27860.322033,27161.871988,28191.273838,26951.529662,26167.884364,27908.982539,27429.776578,26905.173396,26225.803991,26324.284598,25668.262055,27243.083988,22694.293009,22741.630334,23565.893587,23538.556527
PowerCons,23664.300792,23439.40007,22988.38481,22796.025281,23362.359448,23018.382209,22085.261593,22702.227936,23565.633527,21067.958402,20352.44451,20505.991816,22571.086596,24298.565597,23116.972255,23621.309355,24442.657866,22558.147983,22941.86926,24574.876765,22663.662385,23546.050219,23466.21575,22097.557626,23795.299361,23902.091935,24358.002421,24503.735219,24660.470089,22544.224958
