folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ChlorineConcentration,1078687.501275,1098241.275002,1091404.013016,1056526.984151,1132249.72171,1083383.580843,1098002.137812,1080411.330495,1065144.20222,1103542.253967,1113532.471396,1092178.826169,1094112.282612,1089349.924635,1111699.912865,1036943.198007,1077848.538333,1071626.323247,1045598.366519,1032139.877353,1095504.968804,1047436.200026,1070782.045919,1077120.017004,1010522.432949,1049113.903419,1069909.400716,1069854.44165,1056624.182162,1056860.906827
CinCECGTorso,494420.098143,461331.960694,483986.2047,471669.454556,468505.212673,487628.634392,477972.509545,471096.235554,470993.126896,474156.694637,473145.303766,466898.209596,484940.572298,465711.873721,451975.931807,465948.833848,493463.717529,477436.341607,485642.652151,486482.757577,486153.709622,477515.009492,500054.858334,473866.978316,487301.679872,459173.380676,506579.138416,507420.440415,479557.940036,517075.861545
Coffee,11337.330258,11456.207273,11850.408398,11740.102822,11912.237511,11989.333313,11687.918622,11757.795146,12199.205581,11704.062202,11843.037988,11965.885664,11789.755762,11808.394102,11681.087179,11994.941291,12062.870094,11759.319442,12055.841546,11862.007089,11661.838605,12245.37689,11698.088892,12237.885374,11898.146499,11805.430552,11909.088911,12035.326322,11536.024405,11904.173454
Computers,2968181.615452,3067030.291193,3330719.681306,3284643.669775,3229069.302678,3266295.617744,3303826.89395,3232160.181803,3218800.309823,3298891.396765,3283087.075742,3147700.762533,3193242.594021,3238174.509634,3318735.453988,3323289.074149,3271097.733366,3351521.820867,3183092.48904,3324480.471058,3203253.826858,3337587.256435,3361138.338879,3272500.482589,3260932.659951,3093562.584118,3297471.197083,3318758.604886,3340750.876555,3468373.817826
CricketX,1895359.602884,1905229.515135,1925113.714178,1979583.992345,1892147.436442,1939479.544728,1891044.929165,1943471.235351,1906618.425376,1936909.224599,1920795.819806,1971367.992244,1935053.015376,1860397.386845,1985667.864684,2010228.625806,1979966.387504,2041444.506262,1957731.822052,1962295.714127,1987772.904228,1996845.287532,1979932.454072,1979995.779967,1919171.743528,1955829.287399,2000052.087725,2011458.908583,1980430.363863,1990034.703329
CricketY,2055878.602845,2055611.268666,1939315.330773,2060012.286161,2012212.354066,2083356.277653,1960481.722436,2059621.473811,1969007.380177,2024699.039429,2040466.894578,2041389.774976,2090834.912947,1960791.593219,2039712.776601,2021563.909442,2056253.956467,2016719.878198,1966944.697277,2042837.418967,2026208.353639,2013567.584285,1965546.285275,2000104.79128,2050044.484215,1950454.935977,2000234.264032,2016078.895565,1994009.190498,2053005.17736
CricketZ,1948196.232319,1976901.301932,2039871.595576,1965298.644215,1923161.329422,2002230.587371,1905404.240358,1950572.342501,1965772.107867,1970747.772568,1927166.510999,1892454.584636,1931188.358068,1938558.708022,1973979.310968,1912525.782783,1869307.578816,1946823.465525,1935149.951305,1976836.847599,1944665.149588,1982624.349438,1972387.530006,1978903.659986,1910007.269962,1945291.197483,1954293.890108,1945587.963017,1985748.491149,1905081.25149
Crop,1.3216817477905E7,1.3139352909117E7,1.2951293015752E7,1.4007940778686E7,1.3164317468605E7,1.3612031341185E7,1.3523249935908E7,1.365865952256E7,1.3480462597029E7,1.4187623348842E7,1.4167506673641E7,1.415709831904E7,1.4539730771525E7,1.3279145355729E7,1.2291504129322E7,1.3795776499377E7,1.3818211407185E7,1.2476751223594E7,1.2581613481276E7,1.2682061136475E7,1.3642791614666E7,1.3711069026634E7,1.2960121802193E7,1.327789401459E7,1.3472293441879E7,1.3535724892507E7,1.3955541396348E7,1.357354824902E7,1.4244626386345E7,1.3285565601059E7
DiatomSizeReduction,5818.379221,5896.871865,5991.384234,5562.840251,5981.891662,5619.3366,5677.817368,5739.454624,6120.329604,5885.17957,6088.8853,5950.25053,5616.907158,5549.031993,5694.868129,5781.853705,5785.274635,5659.580955,5784.541326,5832.564704,5738.55432,5701.308883,5524.236721,5472.28091,5745.111572,5484.003379,5355.418315,5521.189909,5513.826481,5468.600095
DistalPhalanxOutlineAgeGroup,147608.137637,140992.308288,150330.015879,144388.38794,131695.454869,146035.761531,136313.68567,143627.753224,141086.946147,133846.793238,148050.557213,136205.606712,135234.606159,132542.518822,134729.940974,136273.275822,126354.619746,136491.387587,140505.157259,151746.398199,140689.741348,146554.108371,149889.965904,156343.153646,144883.022347,145314.771317,108832.627719,109665.535774,114531.516262,108857.52208
DistalPhalanxOutlineCorrect,304876.093699,321597.064943,332564.891556,333308.911602,338805.492188,323307.924064,333261.113194,324487.589926,335364.325184,327610.650776,343986.239744,341787.146566,350510.544364,346330.394035,356694.935392,338966.575177,355743.338815,335296.079518,353165.109961,322807.592697,332948.69136,365136.307217,368582.930906,344955.907981,337327.992451,347231.132953,372396.151618,270067.757493,269994.308708,278322.686586
DistalPhalanxTW,109241.757512,119086.57622,85994.534772,89161.045104,147861.728049,143875.626788,146690.178211,154064.133181,138507.396985,142624.507667,138721.0436,139380.13195,149802.928387,131140.269708,147231.511551,135451.414004,148920.972644,145296.802881,138400.222113,138197.843958,121755.016526,132603.901627,122528.437292,125692.065507,142307.587847,124280.375581,134044.128292,134079.417147,116804.048463,133171.811682
Earthquakes,3332197.299683,3967798.083044,3953582.471797,3964173.625796,3882280.837148,3957928.675913,3879085.811525,3688291.223467,3656190.086687,3701104.947937,4414074.119391,4377399.317213,4447208.547492,4391012.427986,4425751.182098,4451419.405863,4473836.422369,4457582.926844,4540468.605764,4547662.327548,4383161.732729,4539424.510021,4423081.863699,4460729.476427,4483479.69148,3759490.782692,3785937.606719,3794027.080978,3881482.21276,3806487.976585
ECG200,10370.695757,10498.371297,10203.437288,10520.492559,10555.729576,10543.642715,10700.68779,10529.554099,11149.82003,9923.202806,10203.480176,10336.517786,9684.509699,9738.541979,10614.982263,10216.69564,9962.062857,9982.046241,10456.301733,9924.772521,10454.646308,10393.079871,10536.33552,11055.669067,11434.195171,11231.216824,11267.941293,11127.78074,11399.420558,11292.253133
ECG5000,512239.196999,516685.236572,504137.72609,505810.010224,486566.981157,564509.076665,572977.872927,546156.404597,548034.219004,541679.992374,574745.294484,541916.410039,746773.794347,753089.134881,758040.605269,741938.357261,752333.372258,774387.30459,789058.128653,739863.881562,704531.415021,757383.596246,745071.171822,731233.115261,752132.250443,729838.333463,461285.858743,477001.645366,455766.344567,472032.833153
ECGFiveDays,2367.909848,2386.698916,2357.202152,2354.362438,1937.826571,2432.858772,2411.375784,2347.629037,1969.084704,2082.828706,2351.280631,1936.508089,2395.412703,1954.432039,2192.709854,2202.291431,2045.505017,2037.210316,2027.746812,2369.055263,2403.930278,2352.301913,2041.128374,2357.128131,2341.992381,2395.569669,1969.13887,1952.875067,2006.354019,2002.77094
ElectricDevices,9.7913206776046E7,9.3531115316583E7,9.2877786669536E7,9.713057981857E7,9.5815055754756E7,9.41709610439E7,8.8977677085356E7,9.3602546230708E7,9.3250391334844E7,9.6931458536486E7,9.5081346113397E7,9.1686308910899E7,9.2321753243944E7,9.5140424038414E7,9.3114346446328E7,9.3060007177768E7,9.2240043344418E7,9.4024298880931E7,9.2484970403636E7,9.3192872806453E7,9.3568392692573E7,9.2019055372421E7,9.509228486917E7,9.1488300342783E7,9.6837684194808E7,9.1025045585672E7,9.4655257084986E7,9.3645671969821E7,9.3766703706143E7,9.5734931313518E7
EOGHorizontalSignal,1.5580976913002E7,1.4585363651098E7,1.5696165897178E7,1.589167992444E7,1.5248008788658E7,1.4956738214329E7,1.6120173783505E7,1.502383432609E7,1.5578270711509E7,1.5175501731737E7,1.499655182395E7,1.5472025639863E7,1.5934557301081E7,1.4736243630316E7,1.5549977976264E7,1.54813475203E7,1.556837946335E7,1.5542715106801E7,1.4921804760853E7,1.545577649612E7,1.4953464640653E7,1.5365865602822E7,1.5744039845104E7,1.5457410131208E7,1.5011959255289E7,1.5272582376451E7,1.5118170777494E7,1.5018629226808E7,1.5717067769614E7,1.5052110552606E7
EOGVerticalSignal,1.661726825028E7,1.6638158939675E7,1.63204884917E7,1.5750332209147E7,1.595019028591E7,1.6426599671738E7,1.5373086125728E7,1.5267689884804E7,1.5664710793316E7,1.5543778980121E7,1.6134121080451E7,1.6377705744567E7,1.526925758481E7,1.5949012114747E7,1.6093682776911E7,1.5905594711663E7,1.5551427884452E7,1.6190967489045E7,1.5610163475202E7,1.569721305465E7,1.5915468816122E7,1.6312268723736E7,1.5511319775902E7,1.5462836667549E7,1.5423815236118E7,1.5846758372681E7,1.5810465774727E7,1.5959522587413E7,1.5907016635261E7,1.574552911007E7
EthanolLevel,4.5721115556095E7,4.5919339313763E7,4.5194988485627E7,4.493579418764E7,4.3593444050764E7,4.6468052597334E7,4.6673914715272E7,4.8197340186469E7,4.5644253781057E7,4.4328789616273E7,4.6429790300643E7,4.4203162291303E7,4.2032397422533E7,4.5607801749937E7,4.7241910057074E7,4.5373243291764E7,4.7536437648932E7,4.499566271868E7,4.4282284971599E7,4.6745611851742E7,4.5666463926626E7,4.6675057425226E7,4.6230655449735E7,4.6303573057056E7,4.5718882139135E7,4.4115814927895E7,4.6090551909188E7,4.4664890426519E7,4.5168463818393E7,4.4901344139579E7
FaceAll,654328.425847,686252.441821,676297.883553,678753.878751,681468.015612,666207.269427,670432.429876,895935.687758,910371.651455,911124.981667,904129.897229,911813.962076,884534.524859,947082.650912,904024.95164,897127.408196,910985.797816,898420.944782,912690.165571,909559.599041,910573.798006,884768.388337,762934.314149,759935.289551,761193.30828,776074.328769,737248.893873,748246.536169,788380.336628,790375.96518
FaceFour,11704.37453,13739.92785,11748.523943,11534.927318,11742.911813,11914.783981,12330.396535,11383.458088,12004.184125,11562.659826,12428.987254,11633.508506,11977.913651,12158.035862,12038.383299,12767.945082,12003.540759,11751.261684,13015.396533,13774.597257,12705.446156,13300.748763,12679.494677,13319.699906,13167.490214,13311.090624,13008.923273,12434.277655,13496.979629,13712.572637
FacesUCR,89963.77712,100144.998669,104435.353499,98809.470753,100481.229529,100620.655713,104396.751016,106558.525865,97671.170738,103584.018341,105637.162073,104212.789152,98519.750788,90742.27584,91359.575421,103486.078991,104212.747504,91397.499623,106591.107621,101617.875716,100942.629157,103918.451139,99438.30569,101878.091852,105328.874513,98668.283719,105534.135898,74447.370194,74074.718585,74449.520919
FiftyWords,1370710.755952,1351926.597407,1625654.665548,1568604.385922,1559631.548654,1618424.172149,1579862.368925,1642955.15734,1662817.948806,1655902.710465,1640391.5356,1693366.09132,1633480.848,1706321.516216,1664905.904302,1706973.568869,1688118.114029,1367417.833405,1365006.349567,1375636.734743,1351124.22604,1400264.469696,1629236.99426,1670093.962382,1678000.670036,1661899.768198,1695466.535612,1655963.538451,1661384.687496,1689552.725741
Fish,847549.654994,820049.401036,752701.78976,740604.150164,726852.214551,711567.169106,662926.423468,680174.253414,713147.599926,540479.503996,570172.323998,568880.865041,554268.710005,542169.435714,578304.300806,627947.002325,582324.616024,576566.668828,550095.137953,548038.454865,670444.74154,664676.866096,670132.491067,655796.839307,521194.28897,530306.834168,542474.389849,531857.633742,544104.957262,612150.143451
FordA,4.27855176910479E8,4.38307983339844E8,4.51895612951304E8,4.35710509643528E8,4.40398696690089E8,4.42691008999418E8,4.4450937239305E8,4.60287709968117E8,4.38179826206883E8,4.53540194846603E8,4.55218296720922E8,4.36543562272609E8,4.47923890402186E8,4.47795160009011E8,4.25937450989091E8,4.48408450618222E8,4.57121415073948E8,4.52224851883398E8,4.27637521945792E8,4.54488083049355E8,4.52930365183264E8,4.31491686197932E8,4.53128754898728E8,4.55479120251028E8,4.40591257191889E8,4.59416140620015E8,4.37073976032943E8,4.26109869628799E8,4.25174368208256E8,4.23338151344798E8
FreezerRegularTrain,258959.166954,304137.431703,294450.738528,303209.213882,251463.990448,285641.216236,257255.408664,297980.112071,291361.748731,305955.375921,319362.754143,261471.080799,288511.772056,313001.278528,301379.732864,283205.617092,321789.091725,277392.739591,328636.92677,328286.85781,316590.951802,302973.937896,322270.844859,324115.299908,304226.059458,308339.305505,325116.761397,280127.568385,316655.802609,283418.751017
FreezerSmallTrain,12366.15152,12505.277133,12232.369335,12102.094861,11935.999682,12064.5666,12720.544099,12608.805509,12628.705778,12434.259082,12292.716739,12622.155431,12126.192035,12097.295839,12558.294823,12022.823358,12647.485721,12598.148358,12698.471664,12252.075822,11912.939392,12168.088781,12345.942229,12045.691685,12372.666931,12031.083543,12354.517949,12758.918864,12026.214027,11961.254558
GunPoint,6990.711028,6914.196546,6744.148874,6896.549201,6798.543637,8080.667804,7999.237962,7988.557081,6799.626183,6707.286866,6715.149854,8024.067521,9356.904932,6548.559007,9394.592071,6808.344447,6988.089457,7200.806725,7164.549908,7194.968943,7363.235449,7190.164361,7048.320536,6982.76689,7931.378794,6625.958785,7235.19051,7006.73827,7114.524228,6984.988121
GunPointAgeSpan,43509.459268,41993.824216,41164.438392,43239.114701,42339.993511,41253.585135,42644.690768,44168.315078,41720.947382,42580.256455,40631.006832,43949.837569,45012.760745,45472.353122,46521.403316,47358.814248,41656.47316,43384.615556,44632.689365,41779.289598,44120.397946,42137.809526,42310.992983,43474.504043,40817.23331,43778.970769,42105.32973,42109.537009,41483.63305,42492.854289
GunPointMaleVersusFemale,44236.10229,42499.386381,40968.892859,46928.017136,45994.7109,43435.945395,42025.187276,46356.402833,44008.354758,44590.963137,45678.058741,39364.083421,41515.975072,39674.941745,41713.442041,41905.244477,41695.353146,43015.248051,44307.709332,41264.004587,40114.684201,40476.991223,40270.46627,43743.746281,40662.751098,42162.298929,43585.687317,43943.856661,44524.170782,45021.699462
GunPointOldVersusYoung,42350.894334,43811.242301,42058.418488,44915.436552,41204.50284,43791.867814,41207.87306,44420.161627,43655.932769,42850.539546,40606.664726,44021.299869,43640.613325,40275.183666,41615.280914,43806.077081,49484.796777,46034.570434,47832.783205,51468.694958,44611.160245,45400.619117,44690.061661,42277.321008,44777.164052,45230.007232,45253.727564,42528.139719,46011.619723,46374.857691
Ham,357732.895324,379218.978508,370361.494331,352838.948322,383688.823766,386930.607686,354572.897805,360930.766895,364204.850953,345548.209828,364832.866763,357106.277974,310863.787299,326049.010466,352502.512234,342297.528111,336066.295161,316562.45499,320069.084347,344848.736796,331441.011226,340001.760905,346949.073971,263187.165796,280936.973,269476.58613,290353.862465,273381.997493,269874.170544,272807.325545
Haptics,2001255.459298,2294464.132591,2328686.837168,2382239.605534,2300485.317384,2284119.532623,2243749.409818,2312701.961932,2324450.434331,2320327.989004,2262478.644261,1972837.821046,1967137.528723,1869455.545261,1958781.387854,1961671.377231,2024319.907566,1976833.217979,1973257.08736,2062929.148579,2006979.258885,2006087.697846,2011509.361156,1914748.815452,1794855.058254,1976589.503842,1909595.888313,1936155.046762,1845026.837314,1893472.012524
Herring,147605.118068,131176.37455,137598.361861,139199.914849,142474.974402,118245.732976,114699.654583,134297.835459,138894.808415,148093.343757,146995.534266,129825.042911,134646.863513,138577.95152,134200.867479,139089.567171,140166.564259,130629.014636,139029.768645,144300.283486,139109.840214,120880.322826,149842.002033,148452.505654,148181.443839,151738.296624,147049.013986,143482.412667,145730.392836,137520.998345
HouseTwenty,690735.792682,676493.589644,686785.537354,723007.493414,711939.205552,662626.382405,672710.331785,680190.491776,668018.956231,653157.682409,659244.340315,709886.787728,671263.146211,651652.971244,677954.253221,665404.278023,655430.622782,650854.195541,684048.189958,677944.755809,727506.034983,673770.345621,677924.908993,657611.254176,659248.649098,658449.199638,647855.061434,657721.312176,654060.836186,649423.377994
InlineSkate,2227191.900128,2518988.698928,2261179.967855,2229412.620209,2392785.575748,2408820.651733,2384478.89893,2338265.712083,2383905.759591,2372583.776273,2657986.793681,2621203.8503,2581515.675562,2711603.934946,2705952.015117,2579186.177848,2717666.829524,2582486.236233,2705306.732056,2680341.680185,2620016.260565,2621047.614544,2661455.725371,2645984.068067,2593160.954857,2786680.621461,2672669.362265,2666333.518753,2637451.86013,2744500.78368
InsectEPGRegularTrain,167423.759793,170731.278467,170512.822389,162388.190561,174256.553369,170680.428454,168671.438115,171331.707988,165455.281476,172396.445242,161228.546589,159820.163017,154962.178554,156595.393172,154608.184602,150505.555113,176033.707899,180642.236285,183364.533403,174991.733905,169891.021307,154360.268688,173765.368674,166695.919346,169120.296985,179322.438669,167144.050609,155161.308289,159274.194822,157930.564995
InsectEPGSmallTrain,19431.905958,18754.112847,18965.031074,18958.31782,18432.615829,18877.524502,18669.787491,18838.812693,19194.376042,18876.321409,18708.818802,18380.14012,18356.09564,18004.413255,18165.388719,18839.664678,18753.286928,18551.644228,18741.671362,18566.890878,18457.149407,19323.092445,18925.568068,18786.417981,19326.140096,19064.990974,19529.838311,19664.564083,18108.437448,18807.986818
InsectWingbeatSound,278893.936553,272537.008262,279680.553886,297119.594333,290807.714571,279549.186487,279933.179778,287829.545708,280008.396847,353566.039329,353457.776281,362617.005016,362437.971848,366606.84321,353390.309868,367247.325279,355937.502581,355791.789049,376713.880002,366871.248214,371250.390954,375923.377336,378783.499922,354981.408878,352929.00529,367935.805617,374657.34147,300309.63681,289025.939322,299234.306769
ItalyPowerDemand,518.552777,487.826082,456.200087,457.984136,455.808597,1130.202145,773.788637,951.886327,659.934853,794.073011,968.901396,952.151297,592.64983,727.863398,691.504096,617.231062,511.218706,650.539876,528.187327,603.474586,642.556939,489.238988,947.490524,574.118216,759.020947,864.359238,827.07089,533.698295,771.835131,954.757437
LargeKitchenAppliances,7656037.09572,7696907.715272,7447306.992431,7511078.610131,5838649.783783,7772824.023825,7549559.004051,5879309.120938,7523893.957678,7474499.04268,5381335.616404,7435457.418336,7435547.193324,7590046.456102,5445453.861823,5527142.142549,5336455.549423,7690329.098045,7569251.421554,7498084.864215,5339653.081667,7600273.560101,6107350.399218,7466777.010761,6070528.45107,7541324.218191,6560238.642842,6527396.031481,6583306.895154,6542749.547389
Lightning2,199635.296052,199098.641089,188629.77985,178113.28959,200966.838985,189263.807722,181439.673034,197452.288014,181803.530104,190523.107663,180879.945806,183079.556116,193011.445164,188228.216108,193861.697634,195997.910703,173519.419646,198606.620421,191354.615424,181195.838521,186710.357277,200948.796612,190624.660588,196664.608074,193645.178434,188476.121303,180094.117205,176410.760478,188673.873707,180744.31998
Lightning7,68920.137551,70697.180168,71477.470268,65082.244971,70544.880271,65029.776964,63722.644253,68017.004478,63978.330545,65527.157102,65723.583919,63886.538395,66885.498898,68363.994297,65365.199003,63901.826031,69199.40201,65342.5802,66057.817298,65581.933551,66412.381628,64991.274383,65727.485601,70331.510744,65863.263408,67769.111654,64252.618881,68123.83286,61765.311553,61117.334064
Mallat,337831.569546,341711.250464,317642.538231,357619.017168,365076.660663,341912.74749,353445.644329,376816.917841,369341.820872,371215.544468,357561.177519,351064.263788,347167.366911,358950.670638,349950.131606,387130.200171,370726.577191,338335.434552,344578.1373,355246.599537,370362.598098,313653.589283,354245.849598,333619.103385,372162.898831,369575.604104,343271.223343,312742.441181,315630.516489,326882.069883
Meat,88506.558796,99023.725468,103198.313837,88626.018444,102739.927829,102490.092706,94268.303959,103489.628083,78282.873414,85216.952035,81797.626826,83982.830999,77077.607787,79962.540784,88071.013967,85625.864099,86062.791746,90380.202546,83610.315748,84983.384303,85240.639434,84817.126911,80289.287689,78768.789633,91170.568507,95681.052831,93716.174324,91360.199849,96981.162962,99477.550609
MedicalImages,158674.675392,163678.412308,173953.578144,161705.592376,156203.572478,158761.743146,164654.31504,157879.923899,181404.995915,171007.613889,175410.569733,171541.460611,175593.743011,169209.234255,182829.680383,180640.929704,181191.162395,180240.326139,196288.328779,187782.208454,195622.328766,194144.448037,191328.309804,179219.091213,204020.304528,193771.308553,203637.321031,195289.14961,194625.150902,195794.067697
MiddlePhalanxOutlineAgeGroup,89805.108956,94924.408082,91025.054135,106382.936716,107794.009461,100702.594951,105870.521338,91416.887799,98420.834164,96286.693852,114494.992489,120751.054951,122446.320994,120514.204201,126829.711808,127483.811255,112099.540991,106194.750663,106977.853356,108658.700401,103575.879816,106793.804125,117205.283829,105292.39913,110603.420024,128274.527823,118143.131013,121229.215098,118596.542962,121366.475527
MiddlePhalanxOutlineCorrect,301094.306614,300821.671852,300654.499256,339742.388955,322519.943283,316663.097245,294179.255401,329012.057952,302698.503523,304389.218144,312643.330246,313588.04724,288384.495124,316323.052493,322063.887151,357270.885816,347806.898408,351985.662403,351590.844183,339122.957066,353875.611744,341225.062437,202037.963972,210976.273046,213125.62688,231620.222778,241157.786078,229675.087916,233217.851412,234503.005802
MiddlePhalanxTW,129800.416297,124614.340829,130186.669528,125319.337388,131112.491341,124457.16376,132222.914631,129506.783496,129866.1257,135923.610116,138072.284189,121901.289265,135988.892931,137753.656055,136720.722961,132706.764219,138668.153441,150512.463584,135483.308559,129179.478711,99464.465774,101762.598797,94372.633609,92326.01445,94645.961362,96634.9323,100360.556094,100583.848447,100574.159677,99513.899136
MixedShapesRegularTrain,1.6388591201929E7,1.6111634939284E7,1.6506173770913E7,1.6282859757959E7,1.6431902290235E7,1.5924106554895E7,1.6298722414513E7,1.6249879171283E7,1.6422448705991E7,1.656014803901E7,1.6379576123525E7,1.6396573512254E7,1.6374996468877E7,1.6330481394486E7,1.6375651406699E7,1.6273507627446E7,1.6355642592327E7,1.6353627471696E7,1.6437272832299E7,1.6097975026694E7,1.6402948028627E7,1.6668315367767E7,1.5947709245789E7,1.6227736508471E7,1.6763490940712E7,1.637236614268E7,1.6168159724633E7,1.6547308306293E7,1.7095836855126E7,1.6020970091911E7
MixedShapesSmallTrain,819496.528355,793922.778691,765475.192376,772298.449295,776919.067928,795182.639119,802197.829485,748125.97822,768262.962388,753921.508448,763096.132469,763263.94602,760563.794175,785821.679997,761747.975049,737877.556596,682945.524191,838710.567178,774748.612491,787267.836347,832299.369574,838119.563807,856823.712047,795334.537089,792471.445109,814805.179883,773914.664629,818412.611636,775609.446664,812463.405633
MoteStrain,668.266942,910.337604,833.28407,872.533017,826.187482,842.287049,849.921643,768.63181,1040.910987,973.618158,1193.499975,1114.916739,1010.423418,996.47359,1217.76969,1120.095133,1005.566813,939.551568,1135.49861,694.478313,683.329151,660.77662,1114.239418,1063.984852,1003.574353,1010.657585,1129.493045,1091.235926,945.34058,897.743233
OliveOil,39287.39343,39866.213437,41183.284266,46475.187444,46248.870368,45181.970513,47550.706201,46595.725823,44716.416553,43500.349193,44157.20928,43798.835902,38791.761661,49114.251738,44915.390424,46857.512841,48732.738167,48016.848474,50505.250548,48258.58804,49892.418896,45795.681807,48679.587779,46740.363088,47235.772421,49011.791751,50066.678566,43327.316906,42986.687355,42776.568002
OSULeaf,869910.696403,856672.019466,842021.313258,848297.34623,813259.915366,835359.65709,845137.494367,869671.276682,835485.668073,798153.366919,802715.754345,828119.268106,805916.406666,781511.000215,827172.181804,908634.307103,932290.454212,918440.462519,938462.518632,880636.940545,911012.406887,933420.969243,926888.069852,928531.249766,932755.592326,965805.360454,955400.094637,1033043.958533,978579.015102,984716.042914
PhalangesOutlinesCorrect,3017217.228514,3090385.352878,3120729.927012,2997633.283463,3039055.763761,3054954.932288,2952126.445526,2907364.618907,2982380.117769,3010537.486701,2940597.275297,2887336.998449,3032804.940814,2939159.737101,2771154.10144,2779809.127604,2887635.821336,2838805.059856,2982903.245408,2861806.934198,2904190.76201,3219976.074402,3292175.608663,3249859.775135,3120127.993763,3257598.682755,3206621.603517,3272119.050207,3179358.194188,3110009.52276
Phoneme,5317663.936632,5585871.157408,5257176.169422,5665481.294544,5850642.891841,5558533.267512,5262334.191064,5222162.739459,5070064.789808,5272047.056908,5163802.088734,5282473.791177,5209883.731806,5494741.321111,5318767.277691,4963724.021206,5367005.790356,5927829.565999,5796886.835126,5556415.686968,5715441.868888,5858362.59226,5635563.311914,5391589.885217,5668315.885005,5524846.442642,5754190.021322,5760396.268771,5940381.198503,5207949.647797
