folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ChlorineConcentration,272809.367401,306883.086251,296006.966484,308964.611909,310729.690656,294378.701202,290262.380626,306562.660717,321320.846613,285615.137961,320451.028583,314744.063676,306068.488824,315579.162044,317420.603448,316327.69172,305735.569632,313116.941784,342214.779751,332439.235264,301318.520686,296292.477502,301674.10588,309390.85787,323367.48702,297891.691338,291677.072321,321583.667102,348158.470035,343945.005089
CinCECGTorso,90794.97162,87681.924247,88655.564347,92135.75609,89542.653978,90004.528376,86903.782388,88682.385954,87915.801746,87964.035427,95035.131054,93536.079108,95246.08286,95928.541044,94678.728359,91501.546207,93089.904459,94737.281827,94866.868965,92283.253621,92725.758069,95303.924652,93868.244803,95368.477907,76776.334581,73378.39057,77483.256567,74499.77144,76113.759641,74756.881972
Coffee,10028.408674,10599.933587,10479.243795,15122.593076,14618.711528,16341.775889,15788.867824,16226.61759,16383.107612,14957.140808,15571.007082,14810.236063,14414.727495,14770.026491,13449.502791,14514.332534,14494.995283,13344.459467,11694.793544,11289.302423,11245.44673,11562.632475,11398.196798,11378.153696,11385.125418,10431.569492,10369.804879,10129.262116,9969.140015,9658.535093
Computers,318398.619774,362556.018393,364725.67678,352212.286793,353474.422797,348514.959125,348760.05007,352368.269544,345270.339118,351093.590898,348616.054486,343649.614181,361359.122427,350339.789524,354633.450693,319285.99622,315915.945199,327986.254508,313074.767173,321846.650863,321605.618594,321723.000478,319499.504252,309966.609887,316971.388839,315366.81146,324020.290225,325847.815327,338666.060273,331975.968072
CricketX,465994.836763,459531.185002,470440.741872,504088.376038,461275.873202,474461.714208,504052.0077,503396.76884,510631.334701,512237.359477,507515.104516,495607.710174,509417.978982,493159.86381,482739.756076,487681.665809,512478.450783,487350.329037,495367.6041,511370.672299,488278.534466,453974.780352,463298.792043,453847.28398,462858.550913,472052.607913,472998.330172,478636.00573,453610.184667,452806.675472
CricketY,495685.206182,493773.406946,495719.015574,488454.043125,488131.936927,487205.271288,496707.022929,480043.306939,462336.466114,465464.943525,460103.692912,478786.264628,460210.011356,439751.445022,462699.018652,446360.966917,466194.92077,469363.833678,449383.17137,451436.363013,457055.315018,456657.746818,485959.326846,498652.113221,498052.193905,507858.639163,494030.457683,502911.237917,495482.496007,480531.392876
CricketZ,508896.154528,504340.351593,485884.927095,506607.269512,482068.197487,513281.862288,482224.89922,484997.534921,502271.71017,503051.634371,494730.64308,503075.4264,499726.409281,498043.734525,481953.621819,499508.538078,512328.805174,503420.916544,497553.176839,490234.248677,503081.807267,495192.818695,485700.109802,483510.216705,474689.230156,466228.792023,481456.13842,485662.097686,483864.431476,487301.130736
Crop,4131095.707118,4060054.736163,4104822.612649,4054406.91437,4156562.562228,4221308.060821,4169030.715952,4209288.314054,4063304.408448,4154033.962847,4171379.23523,4086871.94708,4260257.952987,4155540.443023,4102036.976883,4218800.542986,4100000.987179,4099889.814558,4099999.138447,4142128.73689,4148825.199333,4215728.821342,4141698.100188,4169544.692311,4076136.522218,4155138.794606,4101164.49132,4191433.032956,4041821.66948,3938488.300808
DiatomSizeReduction,8809.30014,8877.156164,10097.6378,10045.499049,9690.162165,12001.976129,11761.119277,11294.891325,11445.563645,12283.26823,11821.088367,11757.466769,10910.591836,11007.999677,9065.612566,8983.489767,9444.815416,9595.505194,9699.712264,9821.171483,10554.079053,10260.401136,10404.555457,10233.273102,10643.001386,10297.78273,10542.613147,10050.716667,9667.413072,9381.455635
DistalPhalanxOutlineAgeGroup,75265.399399,78538.808519,79675.819693,80038.874448,84707.263311,87616.228517,88507.226611,86893.46301,81845.196665,87164.819498,88617.517781,88113.430085,90751.151924,88374.422268,88490.061118,87843.920147,85108.014281,85944.086743,78994.102687,80234.460471,79001.36209,83689.252344,79406.544564,80607.080578,81356.825991,83688.025429,81446.525695,84188.845141,83332.285713,83452.586268
DistalPhalanxOutlineCorrect,136389.593737,147811.295105,164849.916933,159024.819533,158734.939912,160698.994704,159114.611933,160945.648983,168410.110982,160525.623134,157477.152259,159402.731118,160200.284533,170756.047762,163678.373553,163400.819643,152889.986355,143733.295293,149204.962951,146963.372241,145172.297664,148901.961781,154875.878889,151119.638881,155268.218861,151457.943281,153989.890174,149060.185737,156096.913967,152702.649229
DistalPhalanxTW,95088.14312,96632.502581,96096.372187,97589.717551,95169.923078,88412.124803,89650.451068,89121.332649,88831.567611,88753.605115,88710.906244,88845.251816,99622.525353,95433.251763,99424.294998,96533.155776,97506.523937,95843.436555,99511.642029,96034.356986,82422.658124,87361.690127,94757.591529,88132.905696,87328.42655,90140.121021,88532.109196,89231.088988,89993.651397,85677.261825
Earthquakes,356398.706921,306619.098724,310187.708588,309871.704175,304480.913303,320497.363622,307894.857584,312902.009555,314812.671251,312158.375854,318274.871229,319280.579369,310492.586966,317751.897302,345317.659814,341138.781599,333728.637454,346125.341296,353791.578551,336250.924042,340683.734935,338360.727636,348451.787712,342877.208234,349101.711259,340406.385052,345513.957213,338830.538423,348144.096599,315365.481156
ECG200,18551.226251,17635.517745,19263.500593,18015.017505,19219.067147,18926.313947,16188.67295,16572.165088,17522.66321,17258.089078,16622.770987,16015.588936,16557.474581,16392.663186,16851.705166,15764.422676,19690.403491,21147.833715,21191.124123,19875.48359,20742.974688,21138.949461,21168.420973,22232.588955,20353.556647,17279.338369,17922.129286,17706.025162,17096.076628,17763.804052
ECG5000,174109.088877,177242.287732,175739.485835,173931.86352,182075.231444,177521.137677,175388.886527,176787.183034,168353.815261,165931.95785,187843.958653,174602.020616,173945.858513,178848.445369,175165.304516,172840.688144,178643.271884,181148.165379,176521.578949,179731.667649,169937.791879,165058.562796,178537.471141,174294.987009,170721.614456,180003.734169,190617.333765,202234.932599,192524.520442,195366.567842
ECGFiveDays,5719.834469,5476.265698,5801.722494,6030.410135,5982.245147,6747.587792,5869.705967,5249.163268,5253.123574,5276.944802,4915.870372,5940.27691,5720.29951,5964.835169,5140.359115,9542.362424,11234.581729,10312.32479,10035.369406,11220.083773,10112.269551,11895.651079,8395.219438,11601.33831,12284.465652,10399.360514,10141.129194,10830.665265,11604.403801,5233.550587
ElectricDevices,4814856.485754,5017736.323204,4958069.591846,4994031.210294,4972283.296831,4962273.593518,4760630.23129,4871965.853307,4878746.808985,4811327.597308,5109887.021461,5198680.748176,5116014.138549,5216666.832558,5216237.288956,5172894.218928,5262121.304964,5174122.157644,5175407.999525,5223068.008397,4947476.542984,5064733.105347,4876125.283506,4966051.818157,4948501.427798,4891170.955198,4983721.456868,4956686.158253,4926203.060099,5002059.965935
EOGHorizontalSignal,1322530.076217,1329343.625612,1363216.764326,1379140.131348,1374906.011507,1330186.558536,1315686.648346,1267179.391271,1241322.180445,1351502.671753,1267670.626282,1282823.229546,1280810.768823,1272783.848766,1291526.857045,1289431.757549,1241934.095193,1321838.136113,1340461.488802,1365576.650821,1319651.112394,1327768.518701,1328011.302445,1355558.352354,1407014.403857,1345491.816776,1380282.223639,1400866.980941,1353336.94969,1344768.521066
EOGVerticalSignal,1295086.691943,1396746.622886,1398035.526121,1381799.675162,1335736.892816,1384888.957378,1374929.276703,1279037.570722,1262065.819512,1358018.490295,1292284.28702,1330507.786792,1304837.701503,1331786.354991,1271422.132923,1291071.365277,1272882.088974,1264478.298576,1264416.148364,1308879.66452,1279822.796977,1377813.367438,1334562.359727,1366927.661252,1354784.183956,1333252.696666,1271235.290041,1261790.937197,1277823.138249,1249913.616222
EthanolLevel,1957374.135424,1915491.417112,2017839.801324,1947397.703187,1955452.280562,2023977.822081,1999021.402812,1951291.28964,2048436.987381,2072386.030361,1958915.140811,1991328.111321,2040049.953581,1952707.928657,1948586.864957,1977985.344946,2069663.958682,1938830.307024,1954648.752218,1914727.31075,1899650.014486,1953761.024913,2045502.753606,2041727.292892,2049040.458893,1959416.867273,2027466.370095,2010981.489242,2027171.705269,1993890.304248
FaceAll,334810.889064,352687.642933,346544.119242,358574.581478,360758.922467,349907.668691,349741.536219,355514.85955,356168.180686,355614.056265,347906.193644,340764.567022,327978.10581,330887.481059,337618.595936,348597.191321,332256.898504,344363.28796,349497.780139,359097.22323,338694.604826,342366.9273,328605.28623,326415.746168,327748.995184,344492.908945,328233.440398,327132.560737,321089.496563,315776.124118
FaceFour,12815.825446,12832.286394,12842.455403,13495.656425,12835.444534,13190.961477,13732.443711,13843.047044,13809.720148,14073.703092,13859.64079,12951.538723,13207.544235,13502.878742,13250.825606,12785.347206,13716.494421,13810.630729,14215.818551,14139.848157,13727.976927,13878.504593,13651.181387,12319.524652,13072.853598,14967.873073,14186.568044,14629.126698,15230.774862,14947.503803
FacesUCR,111671.889926,116918.37536,117766.901442,115699.507104,117154.981593,114269.423199,116485.7595,115492.074126,116517.348374,116134.033587,115548.09689,117979.068392,119087.329213,114857.517486,117097.210346,109326.756335,105707.983193,109631.859055,108361.168951,106630.989742,108090.474712,101109.382672,99908.713063,104935.423814,102164.012959,104340.752025,102990.700476,105563.554525,102583.075304,100479.482638
FiftyWords,1021826.280282,1006866.444497,1085555.145767,1006725.822678,1070197.927976,1052597.01052,1002538.206993,1015272.745782,1017838.898738,1055128.070103,983336.897873,1041231.263717,1077639.260092,1103575.952794,1043736.894217,1080223.94549,1019487.888129,1080181.764848,1017359.044072,1083527.60492,1029347.626144,1047113.942251,993262.493664,1036472.747664,1007992.746799,1039870.211599,972390.256957,979682.21629,1039948.024432,1093905.744227
Fish,192499.261857,191691.638763,195710.58841,194965.546272,195176.510304,191771.1004,187529.063439,186741.028446,192344.645513,182114.384182,176894.830756,186424.840827,182495.484504,185616.56077,188912.907085,191098.867787,185657.401559,187124.179196,180214.915713,179511.3306,190252.428576,182477.319515,187139.497169,185104.829351,188745.315175,185778.665067,189548.915399,185581.428616,187809.109128,188231.560618
FordA,5294492.349542,5188595.361808,5192635.561341,5169715.892116,5280524.839415,5297940.434017,4959623.60207,4915903.611187,5065327.388702,5059998.711814,4937140.610544,5064395.634667,4924470.640216,4918008.987389,4995407.807085,4895824.782388,5004962.957013,4970102.951823,5006140.706601,5088447.204586,5237204.056615,5226498.890101,5212903.309503,5105872.955131,4911676.307949,5007296.613262,5002381.298778,4946484.825424,5138268.919939,4984216.065523
FreezerRegularTrain,67169.643353,66276.350584,64899.198227,67635.70426,64988.521975,67749.10313,67672.75705,67586.775876,68495.896957,66712.680684,67275.939617,67321.710772,68713.284989,79822.327189,77551.080944,77448.879519,80579.905524,81976.713233,81735.371898,77575.87475,80242.886504,77616.269243,78580.859413,80927.794913,79755.225155,76792.57814,65449.454896,64843.931049,62882.394581,67275.10557
FreezerSmallTrain,15819.812882,16268.965302,15071.920593,16381.810022,11565.97834,11995.81819,11987.79804,11256.816273,11922.288863,11437.125828,11871.121432,10832.844731,11649.258689,11161.252742,12279.985627,11396.80704,11428.625349,11826.340335,11896.336601,13046.838252,13669.676225,12895.657753,12694.604661,14034.964308,13901.499787,13596.461316,14249.190487,12631.358767,11759.280371,11372.373766
GunPoint,12307.066277,13028.863112,12018.051914,12550.056318,11213.710345,11230.235781,11116.737579,11697.21515,12631.310845,12262.631946,12734.276453,12145.885455,13341.848122,13012.305731,12531.192358,12018.266002,11476.612342,11733.812716,11226.472755,13734.326934,14124.627467,13252.822344,13767.779821,14092.763554,13047.796057,13365.849613,12333.956749,13064.364106,11902.577693,12296.437389
GunPointAgeSpan,36254.262654,34440.506559,34729.614212,36314.77331,40237.645517,37489.465915,41250.406584,38224.148897,38801.849222,35981.151406,36759.038629,34729.572494,34845.766215,34959.97044,33356.251997,35324.82273,35349.643657,36809.468265,36472.188443,35200.429963,35803.284316,35771.840766,42316.868385,43882.545126,42532.861205,42932.727991,42969.729633,44691.625644,43928.456839,42757.984519
GunPointMaleVersusFemale,30714.109571,32168.106013,31459.871836,30673.10651,31986.104582,32697.652745,31689.202509,30383.672858,29714.237259,38271.366372,38818.91315,37808.400092,38138.370638,39187.757221,38081.284311,38771.67554,38882.360119,39993.201034,38568.439976,37576.746533,38276.529548,38351.514703,38324.794318,39099.139273,32804.390316,32640.164352,32005.902617,32519.275505,32708.718511,31974.17076
GunPointOldVersusYoung,34593.304719,34875.753036,32529.680184,22796.519154,23504.620357,22696.253014,24439.390253,24846.339539,25065.422407,24525.552135,25679.215635,24563.23351,23666.775185,30697.531422,29501.143039,31770.450121,30623.248059,29796.472817,30796.682202,30721.727251,30944.336728,31638.093793,33346.520143,31091.336404,32784.233712,32530.390482,31546.850685,23441.716329,23216.121496,24147.83827
Ham,71568.699526,73429.26334,71278.882795,73218.128723,70726.130999,72618.864751,72073.582468,72930.703432,87394.174057,86918.184634,86819.385665,87077.396826,89495.059395,85339.626644,86617.836985,85112.508564,85902.75299,87327.763137,88930.626471,87140.553644,86578.84106,88772.20991,84206.339742,74106.087837,74570.801137,75465.109314,74322.797477,75242.336099,75930.849072,74673.950521
Haptics,336961.967393,352701.832119,355385.069856,314910.048552,323722.950031,329498.035948,320441.50872,334918.206827,324407.445506,324224.762965,326893.195593,346944.680459,345938.235472,346423.527744,343819.486007,342263.828982,349208.902563,348181.008524,341945.961891,356600.266911,350546.40016,345578.826278,345541.170704,346451.530138,416451.489776,416889.737257,406992.166538,424356.348408,416112.50272,422662.244626
Herring,52300.094989,51449.772294,49557.032931,49711.79343,46957.178034,48456.20105,49725.670509,48251.633538,48338.669973,48496.976686,48316.484051,48774.467339,46488.818981,48478.799684,47448.245628,48656.025112,48291.248869,48362.28055,48988.650989,48093.729387,47773.780225,47758.746838,48517.342199,48624.485413,48512.386872,48045.522104,49790.396132,48592.761128,52274.461847,50491.893724
HouseTwenty,84256.164948,89254.361123,88663.307035,86907.657903,86379.487335,84203.209876,87673.106497,84662.461159,82795.331979,83278.317381,84664.050521,85051.487584,84131.30434,82860.230482,82674.067334,85163.942482,83286.542481,84675.162677,85575.46559,85183.074977,84657.176431,82859.14826,83445.172717,80941.57778,83304.474912,81321.534948,80201.010918,83885.306077,84205.248184,86574.054986
InlineSkate,333678.526528,342924.242863,343764.442915,351717.663632,350731.628016,353699.482028,347642.885523,348814.996227,348757.948266,342623.665823,332666.454753,336527.714988,337043.631421,331275.747058,378366.271546,408163.017854,389223.017315,387435.896067,391163.846874,393137.641171,387408.180898,389787.203396,392320.294326,396391.292624,338084.455211,339491.942406,333679.409774,344977.941948,324714.314355,323626.454345
InsectEPGRegularTrain,51223.390401,51926.817153,51038.711167,52495.584467,52946.760767,53950.327477,51703.133657,51817.971156,53738.771228,53705.57001,54456.836888,52628.142893,52642.726458,44688.805632,44010.15893,44964.417593,42907.77785,45116.2287,44165.387279,44965.71254,46355.004251,42697.111692,44180.334324,42094.619256,43794.672813,42257.48477,41653.707173,41813.796,43126.97152,43982.828474
InsectEPGSmallTrain,13954.069064,14315.528171,17871.756053,16372.395955,17445.04598,16831.331478,17087.09274,17477.587873,17425.341786,16875.896336,16258.004231,16140.267273,16313.634473,13453.909248,13749.37727,13096.092831,13072.543792,20176.600929,20636.099702,19874.272285,19521.779133,19852.541952,20244.0822,19649.052936,18779.1627,21091.884727,19333.774202,18726.39472,20989.714441,20671.806079
InsectWingbeatSound,190706.555547,189354.051474,186616.355394,179447.558726,181669.641013,176138.317639,187283.403483,187227.822097,190310.224659,190487.500643,192969.923882,187175.518965,178915.839,186736.890362,188410.257947,182140.790574,178049.246053,182657.260603,186385.330227,182950.510229,186443.046934,195306.962853,192688.551643,194867.401444,199149.072767,194310.643297,187989.844607,197430.869834,194520.520872,193493.890154
ItalyPowerDemand,6387.687228,4992.016653,11765.64674,10416.250011,10779.63312,9870.387348,11066.21021,9948.353174,11127.438184,10399.510896,10222.664505,9846.712287,9434.614119,10252.171586,9472.688381,8592.019437,6819.652259,6753.588839,6247.51554,6444.227966,6341.755401,5315.835192,6106.971356,5994.40695,5598.842381,6157.964274,6330.98107,5785.131159,5668.109993,5139.155487
LargeKitchenAppliances,577635.290998,596791.328409,604888.819131,584896.049571,580425.251181,568470.83129,569904.638735,593648.48991,579305.14985,601991.662293,571337.184875,571038.752469,556808.255709,539066.890987,530077.005565,542018.639591,541345.78955,533515.769791,531814.254863,526161.39545,554459.683185,563600.324314,569722.423259,547094.534531,551615.765245,535998.620925,509947.588461,519255.797315,536449.01102,514264.82653
Lightning2,50617.495706,50345.195762,49129.325191,51409.803864,50276.057422,50672.660254,51078.125975,49241.050979,50101.680792,49573.74897,50812.414932,50375.540242,50132.456979,48614.797223,46595.804113,46328.651766,49751.895267,50445.733827,49074.34033,48363.287687,50167.301632,50443.930332,50744.939582,50411.651371,51130.578945,50380.349945,50029.277822,49816.089441,47589.896883,47987.572027
Lightning7,54460.323307,54665.607063,55587.867035,55758.353644,54222.133191,54920.967056,54906.294246,55240.541932,50144.959306,49298.838203,48881.284839,49708.949838,50931.470561,51179.87127,49933.746818,47581.959667,47789.03573,48051.763905,47842.855791,48920.404046,48243.739135,47141.407092,48802.496551,48748.660205,48873.7268,48349.504875,49866.272774,49104.530436,48894.431164,49122.856964
Mallat,87571.634358,86280.505398,86136.127679,102943.745545,105232.386725,103375.262684,103268.104329,101609.051023,102822.576065,103588.732748,101811.419392,103877.487591,100867.064991,103019.217505,101964.986672,101776.854604,103717.741619,103261.195885,87656.494446,88056.152471,87923.92765,88337.019819,88447.173756,86411.419832,86509.969521,87820.574459,88550.217203,86418.412373,86089.270306,87071.487383
Meat,38935.334655,38802.717591,38590.936049,37395.093377,39571.12823,38777.728119,38339.70749,33493.003982,34862.593618,35952.026227,35265.325139,33957.171686,33782.46068,34762.897162,34833.804795,33147.384716,34588.005867,33627.420227,33675.796144,35075.597076,33858.117384,34406.591463,34505.137073,33958.959812,34425.296797,38794.006701,38056.482348,39806.184553,38915.898033,39958.441863
MedicalImages,159993.39067,160536.825402,166868.352332,164133.855224,157768.704457,164036.617867,159817.557911,165071.400969,161341.321793,160126.534253,154897.245238,155165.973321,155687.614692,150504.551075,155859.970098,153907.656938,147219.484674,147769.633382,149891.656947,150686.289183,154609.838661,152181.250641,155904.003605,149479.677541,156434.265698,160426.901096,155697.00078,157008.284455,159675.610976,159493.150278
MiddlePhalanxOutlineAgeGroup,84863.451461,88845.356872,88173.402662,89026.04849,87941.179038,91132.914705,85121.508553,83316.497689,87146.431568,78354.436575,82096.071272,79719.074608,83933.071895,84279.290967,84587.038625,80468.080416,81386.868991,80991.92691,81109.106534,82292.33557,81728.984183,80869.201827,86704.059783,82058.361636,84719.857705,88432.340734,80251.909706,84520.528384,84235.048174,85713.981433
MiddlePhalanxOutlineCorrect,164687.519799,173953.90468,177241.956675,171738.701303,171783.158556,173601.17133,170526.441316,166207.041243,171827.113623,168592.303867,155535.287768,153051.275842,156893.052116,159244.682987,157154.472101,155424.541685,151390.612949,149564.132193,150649.239573,149026.294092,153508.315943,149398.172288,158448.525991,155452.966161,153008.434444,157466.776728,156899.590722,157473.625783,154060.631957,153686.1133
MiddlePhalanxTW,112418.569551,109486.798887,109238.826589,109643.331886,106215.005414,110575.894044,106961.059611,106426.881602,107518.341806,109221.09013,106298.192609,109962.768951,110455.962338,111019.517623,107148.224093,109902.870173,108032.305305,109596.245486,112616.455769,107010.09155,106422.708852,103601.313097,106910.45248,105555.991765,120240.543129,118416.0325,119282.555178,118096.730991,121172.796681,119048.607849
MixedShapesRegularTrain,1114837.93708,1099830.625382,1089913.084122,1115102.835667,1104228.057233,1098434.20266,1105338.518286,1036454.904247,1067091.594293,1069322.336156,1057171.141869,1048871.496766,1051565.600683,1053996.404493,1065853.928041,1067534.095443,1049161.077269,1137211.085597,1173234.788824,1155949.771657,1135312.582146,1122494.822262,1134228.453265,1163326.673561,1124190.632998,1134620.423152,1145618.557228,1162263.093638,1146304.059814,1137701.208452
MixedShapesSmallTrain,170278.971217,165900.392567,162173.785786,166962.82895,166449.051301,164462.652002,170172.508586,163161.620093,168614.606283,164866.72527,165217.078229,165194.855683,162166.652156,162899.328093,164480.337172,161615.083257,161308.993771,166303.400068,170130.756001,166758.56352,167256.16732,167056.232875,162529.738213,162169.818153,163029.392375,164972.658324,166483.928557,167353.811953,165654.986794,166760.439382
MoteStrain,4876.747504,5337.308037,5788.731923,6003.998303,5779.651502,10133.82244,9238.468205,9042.161509,8964.808722,9618.903743,8822.162133,9029.756879,9332.318891,3848.335713,4083.214836,4200.163184,3498.016034,5222.765004,5207.222476,5835.573088,5105.41921,5310.543413,5615.389399,3730.776324,3639.460385,5782.731504,5192.363162,5559.467087,5051.974133,5957.241532
OliveOil,28423.929303,26869.823591,27897.396685,24177.463153,23476.819002,23338.917837,25239.591041,22980.1812,24719.705768,24666.743194,25089.796165,26773.415146,25050.589316,25865.294153,26726.437284,25120.515875,22933.084743,23780.623029,23857.39812,24358.556097,24078.147347,23688.314589,23789.537431,23510.263116,24476.076486,24363.020642,24552.576537,23035.369245,25182.731118,24957.052714
OSULeaf,205068.882259,208513.441389,208426.814019,208856.867358,224033.537471,222372.770798,223890.179093,224951.449245,221351.052253,222451.754566,217335.878885,222683.815877,220839.253666,222452.692697,224894.078118,223058.335918,222281.573072,224823.528801,219701.924972,249809.698285,248147.159754,237618.902257,239571.397351,245133.282507,240087.769999,204286.247569,203056.162239,205044.058755,204769.583346,206614.12611
PhalangesOutlinesCorrect,662318.348522,638387.341362,629629.971921,645173.785203,639336.044843,672264.618754,653584.147216,654805.244567,641762.299583,655349.514582,662673.315102,625743.636678,651749.767424,640287.179913,646003.279531,638711.515691,642082.386606,627908.058636,677464.114618,667949.038227,650029.802033,640681.251334,641065.812108,653126.530556,703136.873063,666574.460911,674951.142177,627811.739244,622214.903554,646840.496359
Phoneme,1121908.738433,1139913.955757,1123960.619783,1148382.168575,1151540.292604,1150535.11916,1115586.277627,1119509.851199,1083446.622133,1071125.927029,1127809.579255,1121552.736619,1098679.214114,1138958.517695,1090912.194455,1052136.580376,1080970.525469,1101516.287095,1092612.473176,1130151.17409,1139611.992156,1135482.222129,1144475.581451,1123428.973362,1097180.349454,1082264.93294,1089157.567181,1140865.271047,1144063.703595,1055100.858197
PigAirwayPressure,1086956.604376,1102424.459649,1133178.118763,1110198.958242,1129153.199199,1033195.169385,1099658.031749,1101028.961028,1105288.920907,1092348.24447,1115448.637773,1133033.445337,1169388.614358,1136161.104642,1124757.345494,1159976.74424,1146683.859981,1158219.147468,1112773.454278,1143454.581915,1141226.401638,1162380.411143,1145447.311286,1140650.786214,1090649.283452,1070145.010827,1114983.806579,1131238.600616,1141954.283713,1154253.371428
PigArtPressure,990351.86913,1011207.019731,1085362.889818,1060372.118849,1057902.656398,1037095.007667,1046375.549703,1131371.134326,1104310.568736,1134442.450428,1116660.999181,1079871.033089,1077040.171596,1052367.72411,1026913.531946,1072554.177942,1055924.804057,1050349.885392,1129821.814949,1141710.126199,1132764.026331,1157058.887137,1163867.62274,1125237.809819,1122534.580172,1120644.192772,1131417.231549,1137745.387278,1143012.894242,1054439.558805
PigCVP,1049461.227893,1054767.905417,1080074.431718,1061983.904277,1041213.649633,1066874.368375,1064176.766072,1078092.895982,1074660.218664,1058008.5497,1065388.51606,1094898.365636,1096493.130286,1071026.755835,1056947.023805,1070555.169873,1088345.395699,1093334.609861,1055680.69031,1039504.488503,1061303.501863,1087409.820422,1135616.888742,1079178.143746,1077488.468106,1049822.270051,1038696.003337,1075948.782628,1042934.548734,1084573.117158
Plane,28835.657805,29566.078633,32113.940054,32517.028774,31454.983573,32457.148019,32324.52984,32566.182834,32715.903203,31430.170031,32453.454117,29212.407774,29722.355575,29655.699817,28779.049057,30172.852995,30024.976063,30485.139633,29263.076329,30401.15056,29661.232747,29282.44405,30417.190397,29925.206528,30324.180044,30071.491013,30567.773175,30445.752106,29667.449935,29297.059216
