folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ChlorineConcentration,53503.616274,53872.491948,53590.952433,54717.10999,55615.15462,53189.641488,54920.222941,53688.788663,55796.268024,56451.250977,53249.297894,58874.058854,58807.737411,48126.006834,54753.695313,55222.844397,53735.538217,54876.89186,51733.632282,52261.876577,49951.633922,51080.197683,49539.58154,57330.947202,53865.525469,49027.419543,57731.560618,59915.562626,57588.31943,60595.423978
CinCECGTorso,19208.294346,18745.798828,19297.069399,19116.971908,18796.272851,18225.602896,18811.761417,18949.84211,18599.065367,18458.349508,17699.270301,18303.190308,17489.159222,18816.04302,18673.031575,18884.52691,17759.37044,18500.149878,18865.000623,19002.031527,18055.076503,18348.756631,18979.132629,18309.39768,19001.294653,18025.919424,18364.016254,19025.483758,16849.295971,17342.284135
Coffee,2846.943188,2654.116054,2425.320191,2574.686469,2580.035183,2569.234589,2443.758429,2486.172467,2438.793338,2618.180463,2358.43781,2601.933801,2666.131932,2603.085208,2739.882918,2795.159294,2725.42558,2544.147448,2712.18794,2761.145259,2669.20913,2572.697299,2732.082651,2751.567261,2560.762682,2791.047909,2704.431989,2805.781277,2769.850282,2751.186732
Computers,84681.244437,81193.06667,81970.022342,85702.373985,81513.283244,81813.176642,84606.896589,81010.585764,82750.378198,81905.274191,80097.103077,83234.819202,80634.549707,81031.946493,80992.112503,79782.029279,82319.047891,84965.380073,84699.12715,82130.579642,82498.042305,87785.754844,86102.62167,81480.077334,81653.482204,79331.628095,72744.986954,73811.612233,78481.042601,81561.461705
CricketX,94342.635158,97488.544332,101364.893334,95561.009753,93074.823539,97984.234304,97758.933198,97386.130352,92276.986106,95395.509917,99861.339631,94407.334055,84941.891265,90077.679609,82979.213158,84438.435844,85555.146197,85427.608322,97812.173706,95932.948609,92391.600475,90902.877006,98320.072594,88773.131518,84373.096575,87134.555023,87550.496879,82597.214354,81116.854667,88878.078791
CricketY,97435.602463,96061.827671,97979.912277,93740.359022,92001.192057,92484.483979,94992.701986,93661.841935,87749.403299,92023.800708,92747.435892,93583.041916,93713.393411,97665.209407,92233.908512,92163.61614,95672.685767,90991.920877,95211.195974,93362.746226,93066.939545,89447.844839,86755.869895,84767.939029,82253.424407,88169.736249,86142.886603,83180.860384,85017.021839,90257.615008
CricketZ,92219.083919,95191.839834,103833.8924,91557.078272,91318.551486,91238.874794,94396.574085,87840.346684,89303.115869,84489.881289,89395.307332,80273.517213,82017.779844,88831.259843,82851.71312,94965.489264,96366.59584,96766.88767,99576.014576,95925.944696,95072.074007,92916.141217,95742.676226,85476.98878,91315.991819,88450.544733,92780.153549,87604.106699,96664.891647,96715.238575
Crop,2466350.791188,1443553.76286,1453188.27673,1489134.012262,1786103.660949,3375961.443448,1495335.980233,1472108.299253,1524281.537568,1652875.95812,1910431.235075,2005332.519431,1836638.488928,1935436.755149,2242861.796853,1890093.933712,1926510.512332,1690016.084384,1607518.75226,2128607.717434,1315691.228853,2904425.604959,1484581.409012,1557712.621573,3837113.042859,3892275.428077,1227662.691548,2434424.898087,1236167.718226,1769004.770815
DiatomSizeReduction,1864.068235,1794.545378,1564.341187,1612.298652,1703.203046,1634.019303,1716.57808,1709.771867,1636.642224,1671.288917,1647.282885,1617.621453,1500.951657,1528.335971,1782.290283,1774.567594,1797.090778,1778.848995,1814.889567,1636.759462,1804.170027,1682.625648,1607.752284,1730.74876,1712.470448,1737.854315,1608.777803,1645.470218,1540.76994,1515.725524
DistalPhalanxOutlineAgeGroup,24910.664558,24286.77598,24063.815631,23768.97533,24731.237177,24905.867919,24655.889094,23983.338264,24766.540286,24208.659456,23426.981749,23688.335399,23265.545596,24451.804214,23842.865928,22890.553251,24892.092879,25469.486155,24342.995889,24909.548545,25626.933495,24521.147485,25227.998844,24508.941817,24566.221653,24208.451784,25226.508501,24514.338843,21123.555907,20433.538321
DistalPhalanxOutlineCorrect,47433.788084,44795.488262,45283.776983,45283.755978,45712.880092,45334.438099,42963.442443,44625.588147,45263.50879,45690.891779,46015.618968,46699.986634,45713.471057,42096.25974,42430.713183,41386.892637,46314.026119,42934.862861,47735.511142,45253.140039,45767.772125,47099.511006,45949.489688,47560.587633,47088.977419,45431.347496,48104.416412,47446.640282,47709.919807,41781.574583
DistalPhalanxTW,23342.774857,22854.719695,22827.275169,22865.271243,23223.896647,22962.828392,23096.247969,22011.682611,23531.408523,22683.319888,23441.000295,23350.502354,22480.54114,22515.207697,22206.373599,22673.373241,22680.456723,22920.298871,23232.340203,23199.87158,23306.751126,22933.456129,24453.551426,22810.635197,22479.709162,22746.771911,22627.751432,22897.016639,20549.551919,20509.240556
Earthquakes,102413.440025,123208.824217,123757.162908,104842.7558,112245.194306,127838.856335,123007.086876,108526.058497,105472.362317,113599.552805,110374.697635,95943.926129,97938.577994,98554.55343,106095.292324,112984.290121,112436.069308,115000.972361,113543.463089,107040.939512,109918.18504,110878.511491,114991.837534,116358.524009,114890.10858,112713.855063,109396.654899,102342.220502,100716.794371,100744.459291
ECG200,3760.170589,4081.93422,4388.825184,4012.855702,4322.438163,4047.721487,4224.063085,4343.074697,4111.205095,4274.104726,4348.599838,4347.98478,4316.492477,4063.749643,4410.505589,4048.36386,3821.827698,3928.68898,3882.470729,3999.086027,3920.525103,4090.493512,4031.403431,4776.377001,4670.320822,4614.716156,4529.564676,4247.500376,4559.154439,4293.778709
ECG5000,55931.331552,57663.204036,56274.737973,59232.918391,55114.049933,54229.741578,55391.400792,56281.444261,55101.024724,55649.328798,59607.554988,54849.247729,58965.951339,59074.549628,59501.622895,58429.417594,59807.277952,59229.721911,58889.921267,60546.65503,59956.789391,56745.833173,53446.972086,52893.434273,61628.793236,65249.572461,59885.672988,62171.702665,57133.134082,61500.289331
ECGFiveDays,1051.122058,980.294184,1129.128193,1227.952298,975.523963,981.364178,1022.387788,1109.348306,1125.982718,1151.762881,1181.699348,1178.516042,1189.43517,1170.221412,1165.108804,1142.826665,1219.530491,1197.921232,1195.247817,1120.103688,1172.88148,1166.89028,1205.199694,1137.996643,1138.51098,1136.596072,1146.599326,1110.02463,1183.446805,1132.223045
ElectricDevices,1.3687445273609E7,1.2659448890856E7,1.340283358678E7,1.3080400742221E7,1.3271416805767E7,1.2546920582123E7,1.3104433914435E7,1.3342012819137E7,1.2921364639324E7,1.3289943420367E7,1.3387737470315E7,1.0947445902912E7,1.1283310312204E7,1.1372076595321E7,1.1366622036627E7,1.0730253293847E7,1.1261837442909E7,1.1112773062186E7,7466039.61944,8096178.977589,1.2697363907317E7,1.165252057736E7,1.2723082762732E7,1.1495875657374E7,1.2768908667945E7,1.2975922515289E7,1.2726595794871E7,9975908.449572,9682361.460482,9633398.949363
EOGHorizontalSignal,252879.507998,255437.800312,247728.004986,269742.818409,256054.554822,254837.420383,289227.292114,219918.036837,284134.494579,269520.667988,247228.64414,241271.380564,241326.583944,270268.454215,218244.783434,264504.48428,256941.187637,246330.811681,244451.86267,261501.003878,239100.99863,250648.174847,248892.800497,279049.818604,248726.405481,302317.497245,270311.025259,265610.187512,247307.065951,254176.347725
EOGVerticalSignal,244542.065914,257541.741995,287991.231254,252224.681479,268655.887542,259463.899072,270983.832591,260531.92848,266127.228564,272220.81321,284288.170971,246040.662928,259869.596225,287246.14592,258719.039621,258220.280906,244294.763596,246158.04059,282270.313671,277433.33612,248989.801843,255827.918294,272575.035426,227657.440595,237023.609613,282140.957292,293938.011531,259627.043514,274930.625478,277935.329196
EthanolLevel,411129.497633,455829.496812,539249.300052,480425.654598,497206.360043,452165.0506,495720.748522,491786.142544,489963.786914,532985.555133,532872.35231,451152.874518,414940.789988,481306.429732,544948.431472,485859.395641,428841.022896,468365.921178,438737.619902,463996.143847,432535.387186,458121.236171,435942.458736,486315.737299,478359.579912,533231.918502,506879.246395,468703.80426,539893.086746,483445.035783
FaceAll,69641.510921,74053.700013,68440.272126,71634.425749,69160.237899,67676.899655,67961.370754,70977.401541,67340.688339,68949.474597,73019.145793,74944.202822,69238.946376,71676.697484,140183.463569,64429.433752,61539.993282,70691.988115,69922.96789,85280.856275,151331.182715,73801.338713,79345.576736,80264.928237,79793.87349,75053.952189,79564.078069,69336.667699,78599.418826,78159.454207
FaceFour,2563.704723,2653.936041,2640.050185,2728.060424,2553.176701,2695.425382,2700.571988,2828.467108,2632.161151,2713.151785,2877.305626,2704.640174,2687.148243,2811.682596,2715.050869,2726.648769,2737.802259,2769.766256,2828.301518,2820.408531,2761.813195,2693.187923,2750.134308,2700.893454,2671.927768,2775.317258,2928.114538,2846.462518,2821.72992,2728.366488
FacesUCR,16121.494779,15308.359259,16232.142551,15882.17824,15183.401725,15349.440574,15862.632946,15554.44742,15505.641923,15709.433925,16546.325673,17064.910001,15383.817359,15737.277446,15761.025806,16281.822109,16439.61812,15765.142944,15970.435693,16837.204101,13602.474917,32841.629963,15246.035903,15607.396995,15488.374789,15643.957688,15625.2421,16023.502991,15257.943921,15248.442779
FiftyWords,90032.245388,91065.736895,93977.500162,89911.846263,95080.083638,92045.655327,90706.378908,86999.101574,85944.521059,89547.272276,91655.962705,95991.182067,92470.674553,95837.726054,92919.925621,94553.687083,88675.39416,95308.824909,96165.96422,93148.083393,94738.352287,95893.903664,92014.930944,82512.80519,82102.016088,84737.075,83025.946,85852.61246,84975.306269,95806.854494
Fish,32200.024872,33723.895695,32549.599281,32776.865262,32068.893318,32585.98213,32158.925342,33097.662124,32104.126327,31920.527305,31741.020052,30936.227276,34158.57954,33293.565979,33488.413012,35143.022432,32982.960838,34503.608261,33574.28128,32056.424139,35081.855942,31655.545407,32800.022185,32461.933127,35112.638501,32697.627764,32315.294682,33611.632142,33988.068925,33117.549567
FordA,1.3907404908436E7,1.2637255888548E7,1.3139048168137E7,1.3733634905395E7,1.3907749167449E7,1.3125062452066E7,1.3336226042528E7,1.2324645053492E7,1.4208117518421E7,1.2645543089885E7,1.2218212732124E7,1.2841090707495E7,1.3881177434061E7,1.1938808763148E7,1.3830916195046E7,1.3380903546308E7,1.3066855655835E7,1.2498523592274E7,1.3898331813528E7,1.2762970541737E7,1.3183104752462E7,1.2792395440548E7,1.1408158032372E7,1.1572264744444E7,1.2050046142444E7,1.1425374637412E7,1.118216343378E7,1.2793885607354E7,1.3391162984535E7,1.2845575043495E7
FreezerRegularTrain,17765.681923,19152.314435,17939.326978,18481.541226,18889.83055,18453.517648,19197.670298,18483.287142,17730.825293,18331.871819,17217.19751,17212.305219,18244.736526,20054.025343,20191.285924,19572.362054,18462.255884,17875.116102,17987.912981,20049.067671,18550.352638,19569.182984,19383.949945,19324.588611,19459.66563,17765.509895,17275.15661,19407.91831,18854.134514,19116.426621
FreezerSmallTrain,2491.301214,2682.914597,2447.710834,2481.964157,2536.756363,2322.991222,2513.169313,2457.494868,2636.504304,2452.960378,2858.831765,2779.197719,2765.862991,2806.02642,2760.874029,2859.88059,2628.983845,2609.093326,2699.131978,2702.070442,2453.510713,2463.394238,2488.32773,2461.448149,2615.521496,2533.461327,2497.136993,2676.43172,2663.932361,2610.936968
GunPoint,2372.389914,2346.500023,2439.844313,2731.045165,2720.792309,2562.184133,6312.274381,2872.473709,2791.125766,2745.066654,2817.274009,2783.760723,2742.036889,2842.303628,2767.683621,2762.768259,2649.772154,2676.806432,2720.678637,2635.917021,2747.30136,2645.684321,2888.601385,2854.309445,2795.146177,2779.818325,2811.910999,3092.541089,2983.712243,2326.147365
GunPointAgeSpan,7825.609739,8163.338657,7587.508037,7514.611332,8021.78893,7840.902144,7691.147655,8229.483377,7621.869936,7815.754833,8096.450513,7900.370037,8386.698542,8229.697807,7909.419984,8269.909187,8353.39047,8203.36532,7760.3973,7963.410207,8038.194005,7858.074236,7785.151454,8174.97236,7842.967269,7769.657061,8732.379337,8562.578088,8802.197343,8066.077791
GunPointMaleVersusFemale,7752.340196,7889.651919,7568.450792,7557.341874,7924.394084,7895.005789,7710.260647,7344.828312,7946.470654,7853.751083,7896.600638,8225.910962,7949.856327,8522.567386,8587.054002,8653.554047,8633.436283,7969.687709,8589.839952,8274.208088,8353.351024,8474.810766,8589.904591,8543.073402,8432.969437,8198.334259,7765.521888,7789.280372,7663.996227,7573.701713
GunPointOldVersusYoung,7803.32533,7574.874788,7838.900919,8035.385252,7783.220674,7806.453028,7665.228232,8223.383744,8054.984446,7864.844687,7942.181868,7729.087148,8543.311531,8182.01449,8466.096885,8679.616254,8539.847505,8109.59906,8098.837614,8089.144762,7559.751427,8194.053409,8145.807717,7857.47339,8949.778384,8585.645869,8156.595082,8407.728111,8703.492235,7974.885387
Ham,18880.309793,19120.631577,19217.306207,20044.341325,19947.80094,20029.046216,18626.184849,18493.892253,40181.158331,45578.788949,18278.792172,17646.719176,18101.763499,17917.022345,18581.717761,17907.262451,18187.097298,19378.463588,19486.107703,16994.710669,19382.983643,19630.856673,19970.508679,18485.837995,19138.879336,18358.948787,19610.968719,19171.824049,18707.212476,19009.605354
Haptics,62561.951071,61756.432795,61410.581424,60609.571039,62665.354261,60494.116921,57484.93065,60067.315927,58046.569028,61896.085178,55912.745061,58651.792603,57328.45783,57009.450718,58340.21755,58580.28223,60381.505652,61782.640459,60438.29153,62743.019688,61535.838919,62025.706914,61827.304255,55286.277941,56904.909913,60380.328352,57727.841822,59434.663903,59606.853557,56764.116207
Herring,10451.968353,10443.684227,11440.672517,11143.576312,10805.905814,10863.058956,10812.322454,9712.566475,11301.101887,10949.218579,11286.85606,11239.710679,11080.60626,11293.184179,10928.197504,11344.158435,10711.005766,10794.512344,10706.363736,11071.481314,9847.990796,10652.065388,10360.914329,10819.225569,10574.254888,10588.079906,10931.860905,10702.162073,11104.608729,11201.829353
HouseTwenty,23365.258176,22753.216357,22845.890583,22588.51541,23911.176629,23514.208413,24005.306708,22379.695762,21536.79489,22882.172341,22671.719065,22120.0388,21885.073563,21539.335397,22050.636183,22517.68654,23163.457912,22478.510537,22795.786291,23059.095476,21618.186618,22569.669142,22076.562445,22282.329834,22411.565243,22452.541889,22195.777203,21855.130346,20571.987384,23110.429437
InlineSkate,57860.307283,60375.796316,57532.530781,55571.64015,56764.119857,59832.865596,58513.781565,56430.196106,53733.582526,57368.148344,58070.399192,56131.198884,53466.384253,56041.749033,55700.453168,57217.333123,55922.653862,56319.261703,57841.951992,55559.482503,48620.440051,48032.656961,53717.292289,57819.911727,55330.597483,56765.910051,56997.406643,54777.947558,54745.542184,56459.859009
InsectEPGRegularTrain,11027.351384,11945.778986,11359.416463,11767.443274,11782.851894,12284.248895,11674.727089,12488.503156,12026.826188,12270.099283,12473.534588,12707.895569,12498.549849,12037.076344,12239.329845,11780.310186,12259.583771,11991.497629,12524.235799,12333.053351,11796.429261,12138.747664,12306.402755,11757.360285,12220.987911,10864.204846,12382.201828,12558.435778,12670.387319,11611.107292
InsectEPGSmallTrain,2536.481193,2665.289954,2697.618446,2706.062358,2877.324206,2740.490556,2760.001739,2788.116947,2815.821528,2806.696311,2625.452355,2820.535912,2900.281029,2805.776663,2876.077165,2925.469932,3008.893474,3062.903158,3185.135391,2862.081766,2808.649423,2864.017513,2849.647141,2800.383907,2779.872138,2986.620381,2714.534333,3002.409395,3011.061607,2936.294655
InsectWingbeatSound,33499.671966,26294.555688,32702.774993,32194.886136,29421.858317,28438.640291,27696.419348,28904.883165,30777.146711,32805.187543,32399.012616,31442.498004,31004.407891,32678.364058,32215.166946,28540.38679,28984.227375,28986.76491,29748.306855,29896.014454,31351.427158,31440.830966,32575.466925,31511.430371,31777.154696,32479.427865,32285.497495,28350.914492,31328.580533,29385.676518
ItalyPowerDemand,500.927523,403.395269,378.666835,370.920757,416.686275,327.562634,271.265012,283.692133,266.462996,324.213062,413.060575,511.699807,554.380139,571.258305,515.478675,386.912909,361.307298,318.319383,406.574172,328.724151,258.22388,290.004624,275.029226,261.031145,271.095557,432.941723,459.494381,459.739388,423.90235,429.022145
LargeKitchenAppliances,128911.503257,123127.501526,121056.44328,139814.058576,139437.241674,127231.423606,127418.291824,132542.929662,124354.961255,121476.484874,127244.708041,127799.708382,136119.661326,131183.139303,129841.953174,135558.997157,133367.741354,146298.072632,126788.311742,125280.574627,132627.190756,144691.679875,120330.359619,124535.186776,125397.676535,125375.136647,128220.587522,125814.10925,122488.741447,138176.52955
Lightning2,12181.187512,29974.368095,13504.566855,12991.112329,12715.127951,12836.422816,12929.491473,12980.315293,12731.823958,12602.81267,12843.797606,12125.309399,12776.711862,12145.348229,13031.862314,12900.015762,11857.549949,12922.984731,12814.204789,13211.930717,13029.546508,12584.219732,12013.454965,11236.06494,11748.888967,12731.492933,11827.656284,12655.25115,13042.762018,13113.669833
Lightning7,8537.426878,8521.377238,8730.346408,8023.859106,8446.899276,8574.135559,8398.935327,8759.66939,7621.260303,7906.070992,8579.798119,8379.133577,7957.803567,8579.246482,7915.915784,8373.682788,8814.314453,8594.941021,8886.601934,7964.253659,8821.231031,8273.050393,9333.506121,8621.940784,8632.802323,8542.706041,8980.49064,9206.336949,8569.796463,8244.766426
Mallat,15422.103799,15480.962087,15682.543714,15458.867166,16202.366177,14023.732838,15620.117836,16214.862446,15643.991034,15497.578302,15270.208633,15297.765049,15913.224917,16173.042963,15916.083424,16683.104147,16811.807492,16972.428127,14317.471323,13820.494755,16805.07832,16207.352931,14361.849945,13954.395984,16286.099335,14087.81677,16231.790136,15378.011212,15806.047588,15135.014233
Meat,8989.716662,9163.686111,8719.005001,8372.922976,8373.831634,8212.014309,8319.850948,8643.801419,8607.261947,8352.462676,8218.301409,8566.484073,7370.029278,7540.270815,8541.324149,8590.079399,8594.698452,8788.925784,8126.428038,8730.057087,8142.577614,8266.851339,7760.58529,8317.231738,8065.332009,8309.622801,8609.738959,8633.231131,8650.148632,8851.307225
MedicalImages,30433.141874,28752.100921,30965.012737,30087.528572,30843.816363,31421.655176,31049.669439,31786.801882,31719.842515,28051.169976,27211.191467,27920.507338,25599.290845,26352.619984,27275.051694,27137.475523,27973.654717,28245.029023,27043.796141,28311.763583,26748.334242,26535.811456,26378.495489,26284.816295,25905.840183,27651.605632,27254.63297,28212.33503,28432.085113,27524.196266
MiddlePhalanxOutlineAgeGroup,23036.456398,24241.570434,21524.249451,22595.789374,23726.268648,24069.572276,24599.279189,22190.268756,22105.027007,22671.554516,22627.968258,22162.551274,22815.794327,22182.623835,23832.599476,23953.478038,20590.119399,20725.853738,21523.25311,21301.374093,21882.617902,22104.914895,49600.467006,21837.597202,22465.494581,24790.906403,24343.446805,24057.530537,24761.70524,24277.868812
MiddlePhalanxOutlineCorrect,46715.285645,47514.353968,46964.853118,45612.120221,47233.561531,45459.057238,47792.221079,45574.720284,46069.580824,46042.623175,38848.715145,38462.49617,42001.59607,41475.482666,40069.556186,42456.125226,41789.605066,41483.714908,42454.342471,47473.994658,47454.695233,43104.02117,46367.38774,43697.66158,44068.284975,44146.981825,44689.679119,42142.798984,41011.169584,41154.058692
MiddlePhalanxTW,25248.301645,24118.617201,24130.265061,24225.039532,24145.025345,24261.931367,21517.628543,21630.80052,19941.437702,20426.799149,20469.924105,20803.668759,23613.165797,24627.987054,24856.314982,24122.757679,24071.602656,24392.545621,23960.955017,23461.565857,22901.416666,24218.099807,21214.428366,23911.438267,23484.267174,23272.634747,23315.090246,21967.454507,21637.269129,21481.83817
MixedShapesRegularTrain,327411.555198,340659.479627,301619.660584,332706.404344,295490.804281,318773.615798,331429.913657,328558.476483,334786.999141,304005.481658,318583.761065,324534.415816,362243.976184,322231.323212,314258.742967,307529.479634,283865.157742,374015.173043,341737.44572,328020.751109,357344.250548,335792.340048,343257.793732,324622.405325,308928.743146,323443.536091,338432.451951,341687.187875,352858.543815,341304.79361
MixedShapesSmallTrain,33267.098067,32393.464497,31812.432281,32365.229388,32425.777205,32583.770644,35076.043293,33609.589362,31439.702418,31217.214244,32963.938446,32435.48621,30737.614566,32618.810801,30526.564766,32687.885879,30414.45849,34625.356899,33953.54189,34057.198346,31720.467263,31666.282253,32866.512459,32833.924153,31813.004505,33281.629309,33903.095891,34474.680202,34509.585351,32325.26224
MoteStrain,629.631751,643.70878,675.565106,697.001861,677.043015,689.239963,1012.654292,908.398385,973.835581,969.372197,776.413916,792.468432,791.216547,693.468259,764.663002,732.992103,795.571674,749.646911,765.012745,758.679037,792.799082,785.650998,807.133404,788.578332,805.268751,891.029802,893.942915,787.38784,728.267951,601.276782
OliveOil,4959.747287,4901.501306,5201.908195,4998.788362,4941.012338,4735.134489,4613.826475,4777.542665,4901.166272,4464.636091,4787.267108,4714.639004,4919.655441,5136.077132,4742.361394,5072.730538,4592.480808,4881.793025,4984.063724,4327.122661,4592.669629,4505.199367,5065.048265,4998.989999,4893.319645,4714.995302,5005.812784,5104.616108,5089.324335,4447.956874
OSULeaf,46304.917832,43290.815181,44666.064175,45251.455913,44646.594678,43161.712616,38933.840835,41843.872481,41009.213665,42407.670872,42328.687882,38928.677666,40788.840788,43163.162917,41228.967322,37752.211311,43766.024186,42564.693884,44457.09374,44949.248146,43801.015386,41348.002172,42340.618027,44126.979907,44720.470767,43931.898892,41817.731381,43721.93122,46302.474553,45712.04052
PhalangesOutlinesCorrect,351551.341764,289892.347559,293633.971668,276493.912253,634652.238787,337226.498873,350814.260229,315422.092089,339852.172984,299646.03731,278877.203944,303624.13946,305683.674855,294891.970925,325432.998478,325784.049335,332550.770523,340348.253343,303250.466384,306053.344738,311366.740753,280691.376237,350118.557734,293627.955563,322202.56143,353350.39065,286506.375266,343055.356441,371270.466523,380765.150911
Phoneme,93953.104932,94852.417504,98113.498828,111227.343685,89148.499303,102084.123083,111268.103126,105642.887677,118676.252374,244540.900271,96760.330301,105802.531756,117165.433783,99450.533979,112803.209362,85845.824018,108702.084819,121928.287171,101333.952332,99326.325877,109725.963142,102945.371389,94994.732913,97097.754465,113008.653916,111045.922287,108711.899932,116338.290499,106501.54487,115768.363748
PigAirwayPressure,61532.246227,65405.82884,62475.6558,65111.743727,63074.727841,60886.382597,62570.588301,62809.24112,62372.488819,62124.723049,63852.245389,63251.766674,61898.010994,63514.502088,59768.279068,63602.281206,61817.740921,63834.711999,65689.645401,64109.702573,63210.320674,61150.713253,60009.056416,66719.735418,65694.555255,58929.588896,66987.198601,61607.026856,66875.444561,67375.85431
PigArtPressure,60218.030607,60794.697959,63833.41441,64478.149945,63957.060951,56976.216729,55386.552426,57160.660549,59715.804445,61641.348355,64335.170759,59294.886474,59776.126743,59821.486191,56919.045994,60959.446226,60299.309682,59125.037522,58657.896456,60764.771065,61022.55738,59218.649618,57745.313705,62016.109506,61977.118721,58811.764824,61852.66333,61338.257903,61844.96224,62151.702993
PigCVP,64235.890915,70814.774721,67090.327593,69963.342724,68946.936935,66057.756807,71096.051551,68791.579248,66837.164868,69317.95054,70175.709437,68320.560799,67893.635496,67915.857065,65235.289356,67338.750916,66924.052433,65638.862278,70328.577525,68287.081875,67229.395672,65540.390101,64134.484979,67611.500952,68555.52852,68030.795593,72753.828442,71101.549555,69622.488552,73617.649155
Plane,6689.833509,5612.623251,5995.131968,6146.344034,5644.170504,5736.410913,5107.777805,5261.625465,6040.425817,6219.201246,5873.545258,5813.465674,5632.685387,5937.856551,6114.759357,6096.541103,5884.27028,5108.217061,5937.322502,6191.551593,6199.36649,6341.446436,6239.847048,6452.831863,6241.04627,6165.680159,5435.437453,5711.941702,5992.927083,5079.191323
PowerCons,12224.526516,12005.869459,11817.824387,13038.598914,13128.268192,13371.580642,13090.080029,13357.636919,14469.536843,13958.796178,14662.716885,13814.415935,12463.50928,12456.873401,11776.108863,13511.787738,13574.170418,14505.054477,13527.068536,13965.183344,14265.94445,13862.516837,13910.532355,13685.12564,14246.159041,13656.849795,14382.022642,12868.073015,12685.212289,11694.892626
