folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ACSF1,362.4397907364735,360.68872658469223,352.88951355510676,380.05918551821105,339.55497704977915,362.8953971696043,369.4802498881701,358.2892218946906,364.5106002046374,355.0615777295859,334.19091215261244,371.783400842743,380.1047252063198,335.1813523568866,385.4876725253612,360.96004974211974,353.74731441190914,319.5181078527239,367.31802729954455,335.70483554145204,330.7777244095814,390.7000594157152,371.26304861059646,351.922091723726,374.36515463466424,379.90458747792223,378.6357334076999,384.6309814853193,345.6352947833213,395.42388394107877
Adiac,806.1534272766346,810.1475840655163,953.2296407157717,1033.2285041088692,1025.0677512507928,908.3064857078134,876.3975892397629,903.1859489068412,861.9399586513293,860.3473460227895,802.8181371717371,900.4961576072179,1017.8706070535701,1032.6192654751073,1078.2826259691758,1053.3778739517597,1102.4873349699812,1070.5331073174875,1066.1049732763568,838.6145726212741,868.5328439687663,904.9306708434774,888.9067219027663,903.6789103218658,924.1970950378342,901.5560215696828,920.7225848509257,924.6133906489656,970.5806791508664,933.958999546702
ArrowHead,16.197091440766233,15.148932981136577,23.512703171263393,19.325758206887894,18.1908590825864,21.456656444389917,18.3283747721627,20.245530028260745,15.905382347771228,18.16166752118408,16.2674890611504,18.829267032064063,14.85773998112961,22.111456987658602,21.21297655643105,22.335249744240667,15.903954925081011,20.175400483491973,18.236417236004883,18.736712309388935,20.487492664757315,20.55989163383688,16.744582801404515,18.187149364565776,18.94540576003139,19.453981431801868,19.460949571598942,19.204576177594088,19.518000299636828,18.675452951712966
Beef,28.441436377855723,26.560115880084254,31.902632431081862,28.08724825407955,30.620754176392776,33.41439605056234,32.48118854040493,30.817379541200516,34.17673608580058,29.60511429227254,29.667277526766526,24.27125306581246,32.25721053310543,28.351284121393412,36.209021836319856,37.79050693259644,37.433413975305825,27.276090085217557,36.244215466627914,32.409773575358194,27.89778827956565,33.03193195136312,29.439566651287976,35.52587903294122,33.05979886110204,34.884871655532734,33.081053533733964,29.68132490659616,32.5196007880277,32.66997925048589
BeetleFly,13.182671235106548,14.428504104335557,12.350760613376941,13.641358767073214,12.818564716891833,12.374377508029712,12.73194802485865,13.449971003634339,13.27181191493321,13.769862137646943,14.02098462460465,14.19147090413761,16.74478972528548,14.691492447722943,16.441632197095377,15.23312861939489,18.335128729231656,15.084661374128835,15.685541885370784,18.59075862305134,16.936170321809207,14.564177010090383,13.421594953901165,13.153085917970202,13.273948126976324,13.754792840472106,14.265766088651093,13.326661250487627,11.998217807651626,16.17615138459246
BirdChicken,15.906397027384388,12.993457234879363,16.796346721183607,13.81516641281661,16.35887083592477,15.343035342905178,16.401245395339622,14.109034321517196,15.764122522465785,16.142702973242468,17.205936835142055,13.859782817216239,16.73716968315374,15.00759728134757,15.322519516260282,15.234392115514614,14.504181159820671,13.645227001074971,14.265003809243863,13.23277201368535,13.602124280276493,15.273853857653643,14.780972330845538,14.135364804002608,14.990488934690216,15.958136655683358,15.188846658768224,16.490767168954743,10.299553177979318,12.75814960164959
BME,8.599371680355336,9.468194601674506,7.939900734229621,9.747352605538696,7.515660163535552,9.653959137783254,9.976442694159774,9.716173922669794,9.254099233364327,6.615935780576512,7.400567129340865,8.21276672048122,7.976278881748266,7.411307833510348,8.816810268889277,8.023039043682907,7.636053401802309,6.339391815166425,6.780635481248443,7.705876658813292,9.474245900987361,8.997144636980158,9.677741586870305,7.171618444374966,11.366467486144911,8.41738997243059,6.697523084092481,8.965909053157198,8.682741043990621,8.69485799181573
Car,73.89294037901536,70.45676304837335,79.81510262197745,64.71992146311005,60.63014990880183,60.70943791552235,64.49402966542785,71.8270670422449,63.783694439434,72.9332593762619,55.81957024728744,64.80093506352668,62.011623629434624,58.881768890122125,61.52732334629487,63.34935639618794,57.67418624856257,62.98712733840843,54.64917702102264,59.20042671748284,57.42555311899013,61.998259269713415,68.13727395184841,62.0838357734137,64.21060471822878,63.33447209106226,62.889854647600124,76.44597441132036,83.58028014225309,58.78493967395673
CBF,8.849448051397625,8.896417167740246,8.301690568291916,8.036821781069746,10.420530610402798,8.98057103919579,10.364077517793298,10.71352404925137,10.422687912513428,9.430560282602519,8.323046032016258,8.518937714208077,9.854990551500292,10.964597478423377,10.04746504116328,10.564693981281355,9.524521107392856,9.189843496157945,9.509635718255495,7.837385337140219,9.30260277873176,10.38849655864603,10.494225533560838,8.031200943557375,9.880877457491504,8.269550484983275,9.647642598231675,9.31371861993838,9.161753159533246,8.888970174834984
Chinatown,2.4545362161532127,3.013591626422835,3.2322224070740275,3.2672814195506836,2.5169935940992145,2.4665721070282642,2.3582340431017617,2.9764894732935345,2.6585551811934773,2.5778017822204813,2.9266175516266544,2.8364288686054207,2.4496041905787163,2.6630980300581286,2.7356795863477097,2.846846418364368,2.3862485944425833,2.2556635542798973,2.9084677732263287,2.218089402034413,2.2794518714375007,2.749128101574135,2.141033959443423,2.515522356625212,2.166285855467526,2.959705194656916,2.726569983252386,2.9372829867192616,2.3692630774222225,1.7696328903419907
ChlorineConcentration,404.76538172855237,347.45009795208404,394.4049384368543,365.6520804817312,394.75970703478083,364.4277362481872,377.4696307209628,360.18498200729834,393.74549507878254,383.18249706889435,420.47991878683877,334.7222658490566,349.05156353870603,331.75646096727576,457.8706982511472,433.2515331767868,449.7024139586169,450.04712380303596,478.6541386956729,463.5119236816368,364.1064631359304,406.85136104531995,408.96876890533247,384.76502496290664,424.3004359548088,401.11605207627736,326.3027821110101,407.23589562658697,431.62864401176665,390.9912927717015
CinCECGTorso,86.16779598211747,86.64521740362504,86.72196908315183,85.52356620534106,85.96564779479223,91.32676122710326,86.74528244072533,83.53852408309291,88.56826502718535,87.80992319225079,87.599196738542,90.19653179813042,92.1288874134099,86.22749107923134,95.94499818556181,93.10934742905579,181.0688573339218,126.67819350552452,125.8626584040635,127.52541878216067,111.98883824011337,120.27255779926695,120.2852092885202,128.2701681439695,102.0783242688221,117.67962957651862,136.0219242093857,126.586280396612,115.87543053878629,118.0056633838264
Coffee,8.34825915513646,8.792942124738284,9.919052201259785,9.966830210508972,11.211331107664874,8.899535770050184,10.667753859135104,9.378163123957313,9.130844326354378,7.993140177723865,8.689422242111204,8.82198017048353,10.283336900128369,10.040066870117807,9.307934420995839,9.358375663961107,11.000079015098008,9.697038530955723,9.860696128416032,8.542620494588082,9.022148578393253,9.573651688447649,9.43427344010375,9.999527101425825,8.896807496056418,8.33768756827305,7.856322963623971,9.258754176462572,8.824113137527753,9.652379840197854
Computers,325.6921741742146,338.29500033217323,354.23137071756736,343.61708343797955,351.11577850005716,342.46958734166253,322.1642570242154,350.2850841458112,307.32729265290624,404.3342217393652,353.7754842302329,365.6819151242201,404.77307266989425,389.4190023240489,385.01718440535853,381.2419202674582,366.65586139578556,352.8558276148926,320.69346698706886,348.41406927607017,397.3970981648033,379.2966146248266,343.28980092233803,314.36329255750655,316.18984028422193,379.055335825748,394.00215418792476,361.86938805751595,361.2676739166986,355.94354447136175
CricketX,576.5708485239669,612.1577736936667,594.3235879652015,570.3974301341441,556.4620868559383,485.06801277140454,562.7229590410468,586.4613711124334,506.10939664783604,507.89212024789396,566.8043460463246,554.4797291589645,573.0546196649196,544.1251183737411,556.5743572322939,635.9270110986487,617.460487651402,548.2853752838938,552.5601163147348,589.3783532185149,530.1765267437913,511.2641322764556,609.2251131782396,612.984675356081,574.4395950185066,508.2381737261023,596.0661553662346,524.7008861734628,515.2618330742847,543.58105049996
CricketY,570.6984863073558,618.0687565798379,607.8490370503691,657.7952005056923,572.2000871125291,569.132024294571,593.2253001900536,653.6041729323771,482.7620131046633,552.215590057728,482.5410890379801,486.3293023851582,499.829193469938,492.648871405552,544.2475388665756,559.8983893550532,573.3069378886075,668.1452370478002,646.6798537116384,628.4645586224217,622.3670135090165,616.5851199051124,630.2007894665808,642.1708997310552,611.209173264401,605.6930053729567,548.6183666951987,594.1979701206617,545.9366299682729,486.4567079389987
CricketZ,531.6689120991811,533.4361938272314,575.2322496356262,530.43531768866,565.3486805258518,564.259387495426,560.5550743366572,601.3466481283139,554.4013669963921,527.0732250320063,568.6610923365531,569.9720083889235,601.0867475740024,590.512478761944,603.9128373116381,574.4465228618133,494.931847180985,647.9548988357327,522.7486241531811,643.7029828944537,570.7384309715052,629.287895244004,610.1455086588527,523.1838039599915,623.8591256193188,547.2579529726358,519.0471468304191,583.1692651246572,544.1872626916153,521.6194641836844
Crop,5953.094221258215,5865.7513335772255,5683.024409320732,5889.429662627615,5980.274967927459,5812.908637620193,5634.909438778159,5153.948146802279,4905.806723518943,5531.764195261425,5478.830032924358,5385.901185386779,5995.208691377606,5765.921062318588,5756.297985486455,5848.032585909751,4990.983068607867,5052.21031464679,5037.990494944274,5234.111137226291,5159.695850285846,5283.768808716887,4954.293780727423,5930.81553925139,4917.92676756902,5716.600244935017,5609.519213230013,5620.382285471649,5703.29633457102,4459.030113488121
DiatomSizeReduction,11.06394621452511,12.760971369612612,11.797945333133251,12.138968321477455,12.241503416217736,12.917810384712421,12.46778115372026,13.246667397238216,13.263195110059295,12.580209533735971,11.08058193562271,13.404077326370397,14.352869990485392,12.898349503186171,13.921238019166536,13.997329353010143,13.965892384458728,11.911030538716966,11.696170620172598,12.39559576965994,13.14781060250285,12.350257744257357,12.223303720150476,12.419168685102917,12.510577132586706,12.647845043942418,11.443868071867707,11.644208383418782,12.667601715859963,12.576036676057097
