folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ACSF1,6247.5678273747835,5985.027683662652,6361.233407082342,6440.754268421646,6209.146084193428,6597.477380777652,6303.14153832134,6150.750780005054,6115.789461639171,6138.359863862696,6228.478204585754,6503.380388595248,6205.633812400267,6727.944610053875,6089.016663923833,6232.748054801547,6322.4743892975175,6333.82338785444,6390.855089696798,6457.491382209681,6162.41043781008,6178.6718962856075,6359.809783458951,6542.844540590944,6329.629212494271,6067.843886400097,5991.738269883324,6176.141742383948,6060.153106379267,6187.506284713451
Adiac,10607.175952812684,10480.515624946513,9954.893371655957,10034.626496797253,10283.47515129127,10423.875084780164,10014.535696643887,10241.419188372683,10614.344092788053,10319.405597938576,10675.972919358403,11090.7706358184,10256.83847775898,10539.350485091103,9991.25217348277,10496.773534433203,10231.317182315819,10938.232942874416,10901.877206895726,10661.815216072895,10371.600211307159,10966.685138374512,11342.158315962084,10970.661301191589,10321.898666141551,10453.545897503122,9869.771695165553,10189.112708330784,9921.366881211872,9154.19236497802
ArrowHead,4690.233514313579,4971.68826265419,5029.146153238771,4891.864666888089,4988.599717078944,4914.488741218923,4554.619410142729,4912.758064892971,4846.073402713951,4929.357402206727,5095.992549677008,3855.5761671449604,4299.649096433701,4090.647260993331,4290.965432883676,3874.2447510912393,3899.49942932577,4016.91439690368,3539.1448016960962,4083.922063116269,4307.668981119196,3752.576058645289,4248.557289536559,4521.00866624353,3282.4386338019544,3759.9639168601166,4462.629676276107,4197.901893201805,3998.0570287256087,3728.440203353039
Beef,3668.0280159715826,3344.4626352684822,3800.1850180170713,3872.396365036385,4858.217816229366,4211.988332330333,3980.155235917583,3822.222631097905,3793.072368587456,3946.0707997003274,4175.795079642961,4260.920026514504,3146.8907214725887,3786.0852828422876,3993.073917525794,3929.437772758962,3921.9677936108906,2888.1281588630854,3696.865882379752,4375.197328936877,3262.9615560176035,4012.6166274341126,4309.460074863466,3998.180605373528,3492.4034431625855,4180.6440001318815,2438.993781840735,2171.276427003207,2614.892823532329,2569.835158750554
BeetleFly,2226.852348805035,2041.9816732977745,2566.0940794401427,2679.4978653055687,2202.987829610819,2929.279882115674,2051.3187737882977,2099.274619994531,2514.9573558410275,2084.60063928358,1952.149695703309,2077.8770607573633,2501.2147167259795,2275.251540627057,2115.691598933324,2435.8712339840185,2073.375197297018,2268.8928008115618,2169.8638279688726,2507.9842818450343,2217.8657184766616,2484.929678235619,2448.5013735817697,2498.4106681627986,2349.5129482207976,2226.063006042753,2205.392715291638,1976.9628062359252,2230.297450142636,2317.1766874368554
BirdChicken,2125.6467202798085,2097.361097199417,2442.1264625950175,2454.6172278339523,2476.3963983825543,2356.7678002206508,2120.000422988227,2329.6135178427808,2149.6338235326207,1952.06816592623,2657.7234133056154,2328.118954729079,2532.0504581275686,2610.786880768266,2868.086496237128,2369.361385838167,2673.5042709940753,2411.051778127351,2398.5250733724706,2477.026223519935,2487.951112885711,2283.9831902769356,2441.450158078585,2644.300706877222,2508.9263134658145,2454.1873284587405,2030.6733001042162,2328.3225948221093,2269.0912634016745,2251.0108589178167
BME,96.34227008735579,81.48785195885601,93.5643081201316,108.45695290192613,109.40990236890444,96.78364426781772,103.3065958609944,78.0724678391406,88.14085280264806,110.0722844390503,91.2712851397241,106.05894840994945,101.56861923128177,106.5532799349041,102.46401173651199,120.55712880674974,107.25686417672297,97.07159975146722,96.73056883853391,102.4943167861435,101.90004686479836,95.81331344884947,102.3238847938868,108.73880428611312,102.49304520467975,107.05932379789074,82.65754922376695,92.84660910055065,91.98665844666394,108.59510630286773
Car,2569.9162226126346,2467.4272349511766,2499.730672249841,2594.6433122011667,2252.805712757162,2599.77528456308,2558.509646032468,2647.4987659523936,2652.026104683002,2828.0202899580167,2456.74361929596,2843.240404618809,2516.132434437154,2897.0164345517233,2736.8467764229376,2615.77260918243,3222.8059775923257,2654.875079791332,2906.702678710913,3124.8609263465505,2570.4880315356972,2667.270521292083,2802.3977150156356,2941.860253282956,3285.4937899360366,2483.4005228425144,2735.81508368406,2307.0629467615972,2615.201029247617,2595.5457535180417
CBF,118.34272967832082,121.57305813892212,122.04275280585814,124.18336372328207,162.57070402197863,135.9270886871725,134.29671457779622,165.4762389433159,140.1188541456754,134.86378107361327,120.23357990619397,147.9963871133164,151.4912699787113,117.67636616028126,162.9542580344108,153.4783739651259,132.59000675167647,148.57596035920838,140.4306318363498,146.67041222711146,133.50008663663746,156.57561477179593,159.91537811086258,141.47052329368088,165.53983126682036,152.00461138954427,70.62728117718615,80.40693742852163,88.80931540681586,122.2792708212935
Chinatown,13.57782686525941,16.12752795637743,20.771323570456612,16.334053007272736,20.8933428977996,16.92494031723702,19.061774998372933,18.21432804596707,14.957279531770482,20.280947170574617,13.944438719759276,23.146614326504682,19.276499196479417,18.889481161426716,20.823982746580754,18.472740295764847,18.964336975526344,18.940349891851273,22.157346271615687,20.35329793765895,17.544353540659763,18.100068937090136,17.828595205378587,16.21985341153033,19.35838638651154,18.796241461647433,13.8761766574599,16.174407786317204,13.697501662519214,14.569694918680874
ChlorineConcentration,11778.754333155734,12085.260285688839,12021.80878784623,11876.757348523975,13610.430481953668,12282.53077163433,10008.393094042793,9489.482715000055,8762.532353248662,8976.525464750845,9492.274536293437,9406.19985312535,9028.80826986156,9112.702452803134,9805.020571089113,9123.923296859637,8697.309876746629,10227.533313071788,9419.024317367799,9301.276088980008,9145.209551472619,9517.690041263275,7685.387472450581,8441.243000810153,8627.8148380144,7977.948872970827,8329.489352385372,7964.044499863309,8315.36858319542,8116.500908638003
CinCECGTorso,3077.811359623334,2593.7814858845677,2980.6034220050888,2997.894670493567,2593.139378214734,3387.0437613759577,2794.7713988220985,3550.763779765252,3245.0585278815843,3268.018441983973,3471.623465957404,3601.9172897085778,3582.04327568385,3589.1287689404444,3480.828114527385,3360.2427849921855,3317.3628603492357,3531.916292682773,3477.3281635153357,3674.110490608509,3348.7365338898007,3365.5029801848473,3259.754132787993,3149.8740554682995,3101.3996678359035,3342.631513439545,2857.097193172786,3432.2814768955773,3097.9517586478955,2878.645701037881
Coffee,4114.141120393625,4357.021825785936,4533.491390325594,4175.816037204044,4413.7463298856255,4441.1310748689675,4302.24565425341,4074.7551452747734,4463.006370337545,4312.726258898333,4271.776681656748,4273.028570472827,4233.83668490527,4253.112399524461,4590.306279269932,4237.117283003821,4553.361032145286,4504.545052322343,4642.153879331763,4364.837675920217,4572.443344966027,4180.871484830394,4584.690773185981,4642.682917027883,4578.011886271073,4112.502075731627,4630.8228782684755,4537.852278058381,4252.709646330162,4329.569723957672
Computers,5067.805436863199,3396.278534921506,4909.345301402535,3798.9818303688,5534.084601105661,4166.084332876568,4656.636620066051,6350.774760732802,6721.996423947638,6624.586464210524,6984.335073905195,6869.999629924108,6004.8990065859125,6138.827241217511,6672.334703211433,6105.2027567878085,6411.476360074968,6334.095278182923,6607.259763772818,6048.773050915302,6937.280021950613,6811.527496971568,5875.025498131371,5725.7417357655795,5962.9107351671,4754.781051281176,5474.313454677476,5733.253243256678,5316.047754421176,5640.485920721884
CricketX,6805.57161939061,7562.213358235774,7447.220037029269,6896.500213662208,6825.0104475208955,6425.418244677411,6592.676242641048,8163.325659866246,8216.217266401123,8302.630302314838,9296.927535914638,9127.119589625629,9312.992858950445,9351.420887987751,10925.351329276333,10712.283061315284,10640.764796150546,8131.87209319948,8026.626628235012,7899.256509588764,8185.341629447046,8106.989345563656,8048.818050764783,11579.435221065485,11284.665431972286,10890.392941285425,11412.296509603946,11106.694024458751,8688.081757524025,9336.546913609469
CricketY,7352.329984153978,8655.902913555243,9015.248734058703,8993.588512896054,8733.16197855088,9352.795983980284,9351.513205816975,7805.370441254274,8209.157480816353,8075.26196388283,7878.9775871437905,8103.622678258856,7719.694266493734,7591.648536152117,9938.411310811252,9522.897022137326,9851.990126303526,8799.957872803634,8815.958855054421,8808.52872376774,8781.77860545878,8837.526342335395,7984.725689570994,7992.554626338049,8056.370780899653,8201.815676616967,8153.442784844803,7925.42325819973,7812.207704879179,7634.5190522199855
CricketZ,8193.037723275651,8951.36781590959,8801.038191419982,8875.062335526922,8875.957201507304,8997.39867515198,9063.295428143385,8609.981849692818,8406.712082795992,8193.68511747729,10701.928064122205,10278.699318896843,10201.827068130518,10932.069418856552,11880.16868312104,11099.942968528303,11694.334289780823,8306.860626836107,8336.989801972097,8814.211764336542,8323.62211789947,8508.165530854822,9789.62980192818,9585.192398890596,8830.238641429672,8915.267253631324,8946.152990939832,8872.39086561406,9074.163349332974,8562.595826404622
Crop,14604.33942235516,191187.47743096677,141826.68819272713,187492.84485025474,130009.88408566685,157921.72511158025,159479.54342240078,147688.2762129576,151254.94574348713,158787.67859388,149145.7975056691,159498.19408012158,139269.13808928043,138118.07397817384,125160.95389994793,139604.03929395342,117773.99441572107,132654.25843734096,121518.19732078697,114213.17558482206,141013.71954186226,132888.18333053836,14591.789802237738,124371.15668838186,126282.66673014741,119379.37492005003,14935.506760204345,14506.353127045526,122476.9941547662,152258.38741426266
DiatomSizeReduction,191.234000508264,204.18967410841805,243.9096738037365,156.09867548701217,150.46954555523791,147.30912569962877,144.29737036535258,140.3596183094649,128.72706920245054,148.54620658967073,239.64445351610019,171.22774632132777,148.08786651769154,213.40557189897356,207.542104667784,182.2275467435854,144.3912750975361,132.13893183767505,169.02330838969232,266.2904239259641,152.55419098669336,174.69756099953193,199.17618181802297,183.16284513623572,287.5842703458298,212.9779601616938,191.50221161294152,182.44319738942463,173.32820411437154,138.35423175348546
