BOSS,Catch22,cBOSS,HIVE-COTE v1.0,InceptionTime,ProximityForest,ResNet,RISE,ROCKET,S-BOSS,STC,TS-CHIEF,TSF,WEASEL
7.788910862568827,-497.490494,-3112.961969,-3883286.389901,-215938.0,-31491.810509,-1292.0,17.878237535961777,-208.0,15.561022891756119,5029.146153238771,-129547.239227,23.512703171263393,11.657103340840434
7.8397229338468435,-541.842634,-2876.667391,-3963398.043816,-245310.0,-30334.531814,-1306.0,19.613755326359435,-206.0,16.968116407094065,4891.864666888089,-135781.773898,19.325758206887894,11.951355684546787
7.91425934493957,-473.05341,-3018.459902,-3873445.948296,-219801.0,-32377.729213,-1283.0,19.055958176647934,-207.0,15.165995663653643,4988.599717078944,-138032.270974,18.1908590825864,10.706712745791387
8.17749115263673,-471.438466,-2968.687707,-3917530.903845,-248831.0,-29191.385193,-1273.0,17.339703043600334,-208.0,15.953188768332573,4914.488741218923,-121426.243944,21.456656444389917,11.551151241229348
7.6308566543191985,-551.390956,-2951.639775,-3933191.781977,-214472.0,-28147.837198,-1273.0,21.985862790414135,-206.0,15.477985477134329,4554.619410142729,-119900.47293,18.3283747721627,11.956557319255806
8.269977299749906,-456.946097,-3032.404056,-3888443.148727,-245641.0,-33298.802441,-1306.0,18.370082411764738,-207.0,15.66957936858775,4912.758064892971,-129036.025736,20.245530028260745,10.359310258304669
7.895378186328438,-483.270382,-2954.548753,-3865235.620396,-215589.0,-29939.232971,-1276.0,18.91890652658132,-205.0,15.138354840642942,4846.073402713951,-151846.45236,15.905382347771228,10.720658785295127
7.722919109353956,-489.496627,-3141.311541,-3873605.060722,-244602.0,-31991.761215,-1272.0,22.32501249121303,-207.0,15.796231841710634,4929.357402206727,-155479.375263,18.16166752118408,11.222557260097746
7.80314175568547,-487.520122,-3073.785177,-3901078.398195,-213528.0,-30595.299298,-1353.0,20.872051353854616,-237.0,16.013529418547837,5095.992549677008,-139038.599369,16.2674890611504,11.40074858400553
7.731349627606808,-481.77319,-3179.292799,-3968809.654626,-242563.0,-30215.545347,-1315.0,21.705211316632493,-207.0,15.199645432490327,3855.5761671449604,-147904.265478,18.829267032064063,11.242662537929196
8.068039521707439,-468.558332,-3176.695684,-3923352.499607,-217094.0,-28954.244632,-1279.0,17.05195906457135,-206.0,14.86907747108164,4299.649096433701,-147969.407901,14.85773998112961,10.675940138274276
8.033792671223322,-495.892979,-3182.005516,-3934287.913278,-226086.0,-30577.41068,-1293.0,18.668225694132847,-209.0,15.127484147313968,4090.647260993331,-151994.309544,22.111456987658602,11.32586437625214
8.059453729808439,-539.647434,-3265.015242,-3967380.143685,-216805.0,-30921.471154,-1270.0,17.7838521214856,-216.0,15.97640241501405,4290.965432883676,-154385.942032,21.21297655643105,11.459367590345305
8.07543880549715,-481.16828,-3142.930959,-3976272.005358,-216367.0,-34234.070394,-1283.0,19.576295289390348,-208.0,16.97443710653285,3874.2447510912393,-159542.968455,22.335249744240667,10.511670564089961
7.781652101015951,-487.354824,-3160.477324,-3959565.523092,-214001.0,-28104.228157,-1291.0,23.688155458954842,-229.0,16.20294810247471,3899.49942932577,-141956.016234,15.903954925081011,11.63531034348505
7.991342490300133,-530.505832,-3053.398773,-4015222.317629,-298939.0,-30097.903652,-1300.0,18.655097322747533,-217.0,15.72257569762052,4016.91439690368,-147245.395908,20.175400483491973,10.729191669277439
7.6376866837815145,-472.702423,-3142.358418,-3987294.88637,-213461.0,-31448.163799,-1288.0,19.248804278989525,-214.0,14.662697462720663,3539.1448016960962,-151243.318266,18.236417236004883,11.24255566024285
7.962972827083707,-473.228171,-3064.798961,-3963556.385173,-216540.0,-26704.034442,-1301.0,23.705183437987632,-224.0,15.517971512620266,4083.922063116269,-147407.331451,18.736712309388935,10.906327126795805
7.999731126465796,-476.805238,-3049.313278,-3965119.149797,-216722.0,-33874.52468,-1316.0,18.27384222561778,-205.0,14.899873051455641,4307.668981119196,-164547.563942,20.487492664757315,10.513583280796864
7.6901449808571005,-541.226422,-3166.726121,-3934847.036437,-216399.0,-28686.057773,-1296.0,20.218479094189572,-216.0,15.745949296127076,3752.576058645289,-147869.232846,20.55989163383688,11.731343453852755
7.8398647169368605,-536.050639,-2978.12618,-3917382.846348,-217049.0,-28821.242061,-1278.0,19.03005843111582,-209.0,15.724141949818687,4248.557289536559,-146808.212521,16.744582801404515,11.175473712179594
7.835821146118189,-567.619134,-3096.157354,-3940271.528051,-311263.0,-29024.556303,-1281.0,18.686839942175993,-208.0,15.126295043600242,4521.00866624353,-148509.159699,18.187149364565776,10.8164959094673
8.018830955237634,-481.766149,-3063.054094,-3922090.442869,-216430.0,-29783.901848,-1317.0,18.653260074211968,-214.0,15.496931763834315,3282.4386338019544,-156648.524635,18.94540576003139,11.175604123193319
8.063509375136613,-462.555015,-3058.878251,-3932152.29389,-216978.0,-31942.248337,-1302.0,19.723783374581807,-222.0,16.00750784283983,3759.9639168601166,-157963.669435,19.453981431801868,11.482247663009314
7.81662849942431,-510.598362,-3177.384772,-4018613.099891,-277232.0,-30613.630724,-1271.0,19.460973327279042,-217.0,15.22018672210541,4462.629676276107,-160541.843729,19.460949571598942,11.586414759699561
7.824682380674805,-568.097199,-3244.077522,-4020992.650544,-2562545.0,-29565.858915,-1284.0,20.34070954728818,-252.0,15.85859129719515,4197.901893201805,-151925.111778,19.204576177594088,10.54493847052015
7.805296873346474,-494.445448,-3065.69714,-3861023.550482,-301991.0,-30620.635351,-1302.0,19.035691739135014,-221.0,15.378592228490184,3998.0570287256087,-152990.046728,19.518000299636828,11.42164357606848
7.949951426134422,-445.601835,-3116.048783,-3928361.195942,-2599308.0,-31780.007747,-1300.0,19.726391470107544,-204.0,16.465135793606233,3728.440203353039,-153436.390995,18.675452951712966,11.143285671078122
20.88744467298266,-587.389437,-4562.036935,-3987000.974104,-260483.0,-95503.956514,-667.0,27.031822934401674,-353.0,39.57337172216198,3668.0280159715826,-494747.495206,28.441436377855723,31.96096456969878
19.40233226236154,-560.822295,-4370.628757,-3936820.652991,-259290.0,-98911.469309,-664.0,27.20536081949874,-352.0,43.083802639801014,3344.4626352684822,-469644.836153,26.560115880084254,22.2909299724729
19.570969753751076,-584.289972,-4611.319468,-3954920.495187,-260336.0,-102191.635454,-666.0,28.022383695023354,-352.0,40.70971002543074,3800.1850180170713,-480856.344629,31.902632431081862,21.111529981155925
19.326094701002585,-626.50182,-4610.872544,-3923001.636579,-298180.0,-99315.151213,-663.0,26.968826003777377,-357.0,39.41864833482331,3872.396365036385,-484956.050159,28.08724825407955,22.271490521981463
20.27723990867555,-566.614716,-4624.217449,-3906581.832394,-263640.0,-97412.875634,-668.0,28.306071541516737,-359.0,42.338598245310656,4858.217816229366,-490980.782969,30.620754176392776,31.63366982397071
20.148876240930704,-559.942922,-4668.746801,-3915944.020579,-299612.0,-91818.598974,-665.0,30.13845235251292,-360.0,43.31635333876307,4211.988332330333,-452678.903686,33.41439605056234,34.459795238850255
20.255713474810253,-580.249533,-4592.009682,-3930602.281143,-258727.0,-94393.691495,-663.0,30.247291568856177,-353.0,43.212085735471526,3980.155235917583,-508708.721521,32.48118854040493,34.40771772826551
18.929765729728675,-615.207958,-4646.56948,-3875265.666035,-297976.0,-100885.086402,-677.0,26.665617156650878,-352.0,39.864416561068545,3822.222631097905,-544749.80908,30.817379541200516,36.81497858844935
20.58466313878837,-636.1544,-4330.790222,-3962823.631287,-259791.0,-98358.923259,-680.0,30.974517050768263,-354.0,41.5156587858846,3793.072368587456,-492203.827198,34.17673608580058,19.58004695776672
20.18007172125947,-586.496488,-4438.97115,-3982407.424779,-297212.0,-97015.732095,-667.0,27.9148079093793,-363.0,39.16763595717725,3946.0707997003274,-478583.351127,29.60511429227254,34.26469293252097
19.446449062404266,-592.270404,-4558.764236,-3985422.777537,-258292.0,-99934.670948,-674.0,29.4943445722371,-356.0,42.4966770663515,4175.795079642961,-487949.412992,29.667277526766526,32.66190139633907
19.3105252926079,-580.037636,-4445.721939,-3898425.627338,-297120.0,-97420.101464,-672.0,27.980732702279642,-351.0,39.01271258162367,4260.920026514504,-468668.943707,24.27125306581246,18.80500912813838
20.75370992955586,-660.815923,-4686.217044,-3938249.380932,-261677.0,-90933.609878,-666.0,27.270454964117246,-358.0,39.71260706120141,3146.8907214725887,-463023.321416,32.25721053310543,67.52789791246711
20.13390252376277,-612.400219,-4574.371454,-3930279.579518,-263546.0,-92224.12028,-672.0,28.665889525212854,-355.0,43.07102351747869,3786.0852828422876,-465180.611087,28.351284121393412,37.25972437006859
19.283797214485553,-630.11777,-4489.408075,-3951338.581537,-261411.0,-100307.44921,-675.0,27.07868012057893,-351.0,39.352325840661905,3993.073917525794,-496179.908447,36.209021836319856,23.681459773700684
20.40407205748641,-629.894906,-4538.838278,-3926797.25887,-260784.0,-96231.00006,-675.0,28.543695977446767,-355.0,43.19079294673376,3929.437772758962,-481798.271283,37.79050693259644,33.26832252376947
20.424240190422047,-754.543452,-4324.488447,-3942965.901974,-257889.0,-103680.058583,-664.0,28.766573324104616,-389.0,42.93610750329061,3921.9677936108906,-498808.831805,37.433413975305825,33.49123328801273
19.027250311048718,-782.41982,-4516.070591,-3915177.69561,-376500.0,-92759.500955,-677.0,26.814621195882573,-366.0,45.45940375492321,2888.1281588630854,-457381.946753,27.276090085217557,67.60974257947102
19.559018340488628,-739.653396,-4636.769333,-3928124.956378,-258502.0,-90253.736135,-670.0,27.772629207926485,-360.0,39.74062681133845,3696.865882379752,-460240.185345,36.244215466627914,22.86123971207013
20.642922629248755,-577.450027,-4681.147393,-3957340.394837,-260072.0,-93996.692347,-674.0,24.987035919395275,-370.0,39.21644993289778,4375.197328936877,-483296.107844,32.409773575358194,36.52164840427991
19.571575723534238,-616.268089,-4761.365894,-3930982.407758,-260580.0,-96404.868338,-666.0,25.85324541862456,-356.0,42.873955520878184,3262.9615560176035,-468797.011268,27.89778827956565,67.18121083977202
19.696485335780036,-650.805521,-4446.807041,-3985366.653701,-260303.0,-97677.113046,-665.0,30.199989233559005,-355.0,42.329086076386886,4012.6166274341126,-500456.931214,33.03193195136312,29.85553608688505
19.382133798705514,-550.290448,-4674.413572,-3907485.474315,-260656.0,-94911.137089,-674.0,23.404136458633747,-354.0,42.13086554376677,4309.460074863466,-466321.495991,29.439566651287976,35.415480462070825
19.261748722746468,-713.338647,-4534.106951,-3952349.564243,-392369.0,-92843.26225,-684.0,25.400344760337937,-355.0,42.43419280543057,3998.180605373528,-511116.369227,35.52587903294122,23.239856114261737
19.31173628566123,-696.654936,-4374.227364,-4014874.985967,-261537.0,-96927.520193,-668.0,25.598724313338206,-376.0,40.42870548162554,3492.4034431625855,-473236.298675,33.05979886110204,23.838198046190723
19.722359548988415,-732.928773,-4289.760405,-3908581.748068,-261088.0,-91023.418398,-662.0,28.865814338358778,-359.0,41.04164836123602,4180.6440001318815,-470832.011931,34.884871655532734,35.752141950791454
20.112738901177458,-652.193873,-4415.113296,-4015632.483696,-358027.0,-101865.94305,-665.0,28.802552269013876,-364.0,42.03239118983898,2438.993781840735,-480782.270569,33.081053533733964,35.835730010342616
19.651499549082033,-537.508064,-4368.255977,-4013534.703719,-2610901.0,-96046.879628,-669.0,31.55128507728535,-419.0,38.3761970064779,2171.276427003207,-479016.191418,29.68132490659616,23.811455447388
19.665043196898832,-713.367284,-4371.900486,-4013751.283551,-380512.0,-96922.821784,-675.0,27.32945785707862,-371.0,41.21067811066728,2614.892823532329,-465237.843818,32.5196007880277,23.933544942831972
19.643708457781877,-616.843819,-4305.9771,-3985832.428594,-2654267.0,-98569.447051,-673.0,25.82979699116683,-355.0,40.30024758039677,2569.835158750554,-427227.980751,32.66997925048589,36.86967213859752
14.474300520486493,-474.975856,-3280.51331,-3875008.017156,-228523.0,-51733.074309,-661.0,15.624030046573571,-262.0,23.62331757129944,2226.852348805035,-178876.047462,13.182671235106548,19.47074775257866
14.759187487917824,-486.472586,-3201.386064,-3876691.12657,-226859.0,-50997.089225,-664.0,17.06508982877428,-267.0,23.662231020066713,2041.9816732977745,-182769.231374,14.428504104335557,13.18577447971712
14.926030756768075,-542.809919,-3379.854207,-3854175.661923,-229227.0,-49763.17396,-670.0,14.993912212897893,-264.0,23.738976808939185,2566.0940794401427,-181651.049017,12.350760613376941,13.235707582862263
13.61938629721819,-502.261828,-3287.268505,-3834111.760849,-264029.0,-52732.168438,-665.0,14.373661398161293,-261.0,24.591039268442692,2679.4978653055687,-194477.730215,13.641358767073214,13.045549759637122
14.078142422650437,-488.3443,-3447.956511,-3837270.354045,-232371.0,-45909.636239,-657.0,16.620529142951543,-259.0,23.809413216334473,2202.987829610819,-186923.795698,12.818564716891833,13.964376396212316
14.555805459571543,-438.984507,-3376.057647,-3854932.6871,-265665.0,-48869.742652,-667.0,16.306125654525314,-260.0,23.488817530447555,2929.279882115674,-190679.743011,12.374377508029712,13.07308366074371
14.16498893786043,-479.836386,-3360.106514,-3870114.847936,-227276.0,-52144.53428,-667.0,15.464141096785534,-262.0,23.90411077484658,2051.3187737882977,-201626.175672,12.73194802485865,12.918274253684189
15.006802538167076,-527.409203,-3333.747032,-3853534.54097,-264109.0,-47033.029063,-657.0,15.654164215471477,-266.0,24.72080893948024,2099.274619994531,-176883.934556,13.449971003634339,14.968821396498445
14.502560657580021,-461.185258,-3380.529233,-3840603.244332,-228616.0,-43422.252884,-668.0,15.019996650583323,-261.0,23.670402475661934,2514.9573558410275,-174748.228997,13.27181191493321,13.440752226588776
14.655661095598632,-716.70757,-3286.594766,-3854209.559204,-262027.0,-50033.395355,-657.0,15.715253102701011,-300.0,24.38631464402171,2084.60063928358,-192334.593137,13.769862137646943,12.90654610492091
14.551251422865413,-486.60029,-3297.91987,-3835180.278709,-226223.0,-54592.293028,-686.0,15.026234771322235,-261.0,23.57586348559678,1952.149695703309,-193614.511661,14.02098462460465,10.810134983441603
15.08669392802404,-449.909727,-3428.679551,-3854704.177263,-261416.0,-50734.246258,-669.0,18.32514421717493,-269.0,24.151530673848914,2077.8770607573633,-187475.255737,14.19147090413761,11.030868484302543
14.905668768638703,-462.540722,-3524.519884,-3844789.888479,-229668.0,-48335.254831,-661.0,16.882997296472073,-259.0,24.34228404103675,2501.2147167259795,-195063.60277,16.74478972528548,13.702689291973027
