folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ACSF1,2572.0272127259664,2474.296101290168,2601.5083319502764,2517.3718313359436,2439.5506125744773,2640.8873269123133,2491.2860374085735,2316.7260471088366,2369.541076885339,2444.5169459745784,2225.3511022190323,2683.6757199920903,2387.5515017421253,2380.1264671232025,2425.214321964815,2467.970047332265,2326.257546100804,2377.0842359024114,2460.4901239844344,2501.4470415125375,2426.5655265346186,2319.5226511913315,2385.523588455056,2341.205490504027,2282.1382804441755,2285.2546177593113,2139.6412503037322,2452.2219857251566,2189.398191783155,2240.231100349587
Adiac,808.1407859937187,758.6306319176599,718.1223876840311,751.0217475824772,772.6043409118852,736.0454363347363,758.2885974312869,783.6342919960667,784.0186925616584,780.0121326376621,736.1100197684167,757.0708265553419,688.7162188593459,775.8080842836412,765.651479322933,756.21247419917,760.1438653651204,709.3924139484822,740.3741816212248,794.6842595608077,776.8599355828364,799.000545915522,734.7460492022088,805.9450752661193,787.980272553866,772.4599423452715,788.133062274645,718.0779437460563,766.9102902144623,739.9470481318787
ArrowHead,15.499945872059357,15.385995461388514,15.561022891756119,16.968116407094065,15.165995663653643,15.953188768332573,15.477985477134329,15.66957936858775,15.138354840642942,15.796231841710634,16.013529418547837,15.199645432490327,14.86907747108164,15.127484147313968,15.97640241501405,16.97443710653285,16.20294810247471,15.72257569762052,14.662697462720663,15.517971512620266,14.899873051455641,15.745949296127076,15.724141949818687,15.126295043600242,15.496931763834315,16.00750784283983,15.22018672210541,15.85859129719515,15.378592228490184,16.465135793606233
Beef,39.57337172216198,43.083802639801014,40.70971002543074,39.41864833482331,42.338598245310656,43.31635333876307,43.212085735471526,39.864416561068545,41.5156587858846,39.16763595717725,42.4966770663515,39.01271258162367,39.71260706120141,43.07102351747869,39.352325840661905,43.19079294673376,42.93610750329061,45.45940375492321,39.74062681133845,39.21644993289778,42.873955520878184,42.329086076386886,42.13086554376677,42.43419280543057,40.42870548162554,41.04164836123602,42.03239118983898,38.3761970064779,41.21067811066728,40.30024758039677
BeetleFly,23.62331757129944,23.662231020066713,23.738976808939185,24.591039268442692,23.809413216334473,23.488817530447555,23.90411077484658,24.72080893948024,23.670402475661934,24.38631464402171,23.57586348559678,24.151530673848914,24.34228404103675,25.421063048994583,23.5522192269978,24.405910950646646,23.642094419542648,23.881005767460163,23.14026219047799,24.79900948486583,24.099893616751977,24.282374979856982,25.107508680776224,24.458364887155692,23.154746235939626,23.355737897058084,23.283066619074642,24.8027863302853,24.611605229237476,24.08610234532693
BirdChicken,21.46992888907807,20.94824978818787,21.833955016954086,22.553968837223326,21.929381897473682,22.095187799731345,22.746051791346876,22.38800845520555,21.205822156165695,22.398044497185335,20.6512350788554,22.693173229711896,22.06524008607977,22.29343127714825,22.16705995039255,21.906017648773993,22.73960523900271,21.360957102907538,20.285704448071375,21.564491567372823,21.343359409143208,21.854935094139716,21.962700459340855,21.06548272159403,22.55133542480525,22.445776596361117,21.218121293361726,21.35566070968366,22.81117807195221,21.82397807378481
BME,3.390952678861853,3.601971765070363,3.445236475076694,3.508925530473298,3.7528021333838093,3.587994182336261,3.6014148122242267,3.6631539789648015,3.5262803653888564,3.7963193167144276,3.7053128600968126,3.6290878420069106,3.717456704775973,3.7502779846956553,3.498830627354877,3.5833465487012512,3.7347192260081163,3.6330768306893795,3.6603158612103033,3.6113798353215008,3.6971542223514438,3.7581665846448495,3.5533775711927853,3.5655916762558597,3.643820236449326,3.5998705333984766,3.456676822938051,3.404292877265931,3.674948923433435,3.6695063907054513
Car,202.75694432661402,164.10446893580664,160.44935005874856,187.9384107026825,158.71944527610057,159.67542369170758,160.68483458764652,164.1995722446439,168.06974002404476,160.59844433145102,158.94496185197428,177.17004825514306,151.80174387005806,174.7424863451354,161.28698602310854,160.60948464927668,156.78502924465724,171.05413001186017,170.99849353298475,174.28600383475847,180.3455900591916,161.92000636639997,176.87309180538256,173.94983761475635,177.5918991287272,173.66559323479672,170.39501295150677,170.93383126353342,163.69821275891417,174.74919148767347
CBF,3.9326246715171767,3.965268166280364,3.9381787298610944,3.951513866601417,4.002692996194108,3.7701739293407592,3.8089638808596953,3.8544210442952793,3.6196723440347793,4.122625909171123,3.7561751679177386,3.937365731373236,3.8711884604795097,3.962937212664141,3.730686762587011,4.143539153985466,3.963849203233521,3.861311044780761,3.6797068870700342,4.018829216249632,4.008063824702288,4.153508078934489,4.046523744321575,4.0464286449235525,4.212314266140165,4.096844304268406,3.925581077711992,3.8483084933487985,3.9517120001203065,4.025724335245863
Chinatown,0.29123150900228834,0.25719228036293773,0.24003598343948862,0.23198500742739928,0.26850468348156875,0.24407272556198423,0.20181367900258593,0.2659630863321354,0.234079018683209,0.24887664156453662,0.2224008494429156,0.2087914080001119,0.2587548377996551,0.2210774014055469,0.18335612274742638,0.2602157754167246,0.25392619977244485,0.21071799263062088,0.27207314135440436,0.20351139075250035,0.28098361002965494,0.23308029891111634,0.23334349312901928,0.24626034011607895,0.2211830924661024,0.21562797041811357,0.24233903339082358,0.2313558977689142,0.2503315479790978,0.20836224636189726
