folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
DistalPhalanxTW,-1.2602269177042E7,-1.0032862644783E7,-9899882.68745,-1.0115807507807E7,-1.0444182713541E7,-1.2897158898052E7,-1.2652772667528E7,-1.3166849431472E7,-1.2678834559821E7,-1.2910230761918E7,-1.7181082005501E7,-1.7001352324105E7,-1.3171598671502E7,-1.3143945353515E7,-1.3641807994484E7,-1.286017280112E7,-1.106931602128E7,-1.1022251779198E7,-1.1580922791846E7,-1.3461950978081E7,-1.1078693153771E7,-1.0966494635625E7,-1.1039979085885E7,-1.0944094371091E7,-1.0843416414646E7,-1.1117780720596E7,-1.3297426201615E7,-1.3475836339503E7,-1.310037206793E7,-1.3186330434168E7
Earthquakes,-9903440.153163,-9930778.770929,-9958672.935905,-9899291.411409,-1.2651771096354E7,-1.073300270784E7,-1.2088420511969E7,-9990229.11477,-9953333.0832,-9962845.255067,-9603221.720139,-9190288.699676,-9253326.126257,-9117551.856383,-9384557.438164,-9907277.761314,-9713663.993418,-9893292.126378,-1.2443092589696E7,-9768363.584776,-9923904.894316,-9806270.706169,-9136646.181665,-9119409.012196,-9167740.251804,-9004973.028481,-9026680.42467,-8940485.955126,-9086430.271274,-8539482.935809
ECG200,-705201.268774,-602488.114344,-901671.933125,-777917.660555,-860375.17684,-845127.926353,-760658.212317,-919826.917446,-675410.535537,-673840.771646,-621919.636807,-616012.7834,-646621.268555,-708151.724366,-735298.433835,-685368.528513,-660783.273278,-585317.856312,-936575.717626,-668115.878843,-885710.784929,-788978.521498,-779652.935042,-800716.19312,-741172.00109,-729725.568527,-750575.651494,-625701.707474,-665960.621595,-649070.284141
ECG5000,-6178808.600249,-6882681.489258,-6554286.789149,-6603698.73512,-6631316.799628,-6542136.338606,-6604640.8757,-6469231.632885,-6478329.075939,-6342500.709627,-6776629.578501,-6278674.818194,-6748702.753927,-6880626.231811,-8271412.36956,-6970211.466821,-6403865.520789,-6397158.30221,-6392951.800688,-7314105.380307,-6593320.643677,-6286208.750635,-6507535.913503,-6408222.655648,-6238007.990073,-7034442.166511,-6260941.635397,-7741437.062179,-6550211.846839,-7042722.875235
ECGFiveDays,-125423.624835,-121390.052267,-122869.855701,-124070.083465,-133531.175117,-111715.61927,-131178.402071,-137834.202797,-124767.6071,-104543.186007,-134950.578592,-123090.37916,-149964.038615,-125495.728304,-115725.340543,-124796.426873,-124406.140031,-146495.132676,-141683.998466,-119732.73322,-135184.57936,-144226.190461,-138724.254179,-145769.764702,-144981.019595,-132019.294018,-140945.627364,-141155.682611,-127899.839389,-117396.524356
ElectricDevices,-1.74136848141882E8,-2.03088681625704E8,-1.9042991566698E8,-2.09007816197336E8,-1.85272794652626E8,-2.62605697710826E8,-2.59519499374689E8,-1.87354315082009E8,-1.84262880600831E8,-1.89914282480617E8,-1.86393617597386E8,-2.11225952937637E8,-1.85426367457007E8,-1.87474413885966E8,-2.63311877193784E8,-1.89924891567432E8,-2.54932677253112E8,-2.84746695855791E8,-1.94544277885749E8,-1.99552567670825E8,-1.96397531294029E8,-2.61068578426493E8,-2.52660260390462E8,-2.8573544458593E8,-2.04719827094748E8,-1.99387249414681E8,-2.04698657981521E8,-2.84265059339748E8,-2.03652592160089E8,-1.95409648847773E8
EOGHorizontalSignal,-1.3040598419148E7,-1.2470728230047E7,-1.2632836466154E7,-1.2773014734007E7,-1.3167462661067E7,-1.4932703335304E7,-1.2145160067624E7,-1.2592824237943E7,-1.283544470085E7,-1.4183297151763E7,-1.2199109728952E7,-1.5601303710625E7,-1.2898875319676E7,-1.3065952388353E7,-1.3104066032642E7,-1.2984641551572E7,-1.3818401100026E7,-1.2931829973542E7,-1.2803821060041E7,-1.394061341158E7,-1.3303066826519E7,-1.3047707107445E7,-1.3201915725697E7,-1.2147727772294E7,-1.4315118250187E7,-1.3597051034484E7,-1.3666613723965E7,-1.2649790135459E7,-1.2422667976512E7,-1.2455097162204E7
EOGVerticalSignal,-1.2976879253718E7,-1.3396182607475E7,-1.3234464505392E7,-1.2928631294479E7,-1.3407681274613E7,-1.3458568009949E7,-1.3521383054943E7,-1.3670505323691E7,-1.3662839052509E7,-1.3193481788813E7,-1.2859750974672E7,-1.3573950682117E7,-1.2847516358145E7,-1.306947120926E7,-1.287050735214E7,-1.3403101438804E7,-1.3136364408681E7,-1.3183188307598E7,-1.261410918905E7,-1.2920579121972E7,-1.3423278675708E7,-1.3453397223176E7,-1.4849894926436E7,-1.2815603106324E7,-1.4233860823456E7,-1.3566346911527E7,-1.4479559245713E7,-1.3586426185672E7,-1.4313937162287E7,-1.3392931098855E7
EthanolLevel,-1.8864138353195E7,-1.9305214229215E7,-1.7886595662421E7,-1.764408898113E7,-1.8536797026212E7,-1.891890732173E7,-1.9128285181154E7,-1.8890029010116E7,-1.9730010456551E7,-1.9078752120039E7,-1.883969847417E7,-1.9446356491268E7,-1.7988822150115E7,-1.9721963460961E7,-2.067490597297E7,-2.0406420295708E7,-2.1491188362537E7,-1.9594124097755E7,-2.1240469479698E7,-2.0454970596958E7,-1.8928076664181E7,-1.9382108582599E7,-2.0478503591277E7,-2.0703756421199E7,-2.1103452676797E7,-1.925554252867E7,-2.0606057713894E7,-2.0747835998035E7,-1.7959147557191E7,-1.816420569724E7
FaceAll,-1.3984503885362E7,-1.4906807023064E7,-1.4763221642776E7,-1.4815109253437E7,-1.4270250168187E7,-1.3867735972105E7,-1.4026723804078E7,-1.38967528936E7,-1.4583331700502E7,-1.4627580855543E7,-1.4603854242278E7,-1.4438243428805E7,-1.7562284738896E7,-1.4898091933855E7,-1.4727887265208E7,-1.4900927371251E7,-1.4939628269068E7,-1.4537342395772E7,-1.4623931220093E7,-1.463005387007E7,-1.4476318567508E7,-1.4293817294679E7,-1.4139840159313E7,-1.4048456398672E7,-1.4730752241267E7,-1.461298082006E7,-1.4658557420179E7,-1.4806044466524E7,-1.4184214303056E7,-1.5717146035006E7
FaceFour,-3745491.178178,-3755860.137912,-3742666.827471,-3750762.51528,-3742878.609191,-3755008.640148,-3755299.939091,-3755071.222906,-3756755.122096,-3768511.793163,-3773650.475687,-3771026.122349,-3789496.891139,-3789037.146808,-3778974.948738,-3751574.288378,-3747517.099277,-3763167.321953,-3762988.300664,-3772610.039703,-3772629.078995,-3758905.918624,-3775707.854621,-3768062.033194,-3746699.02712,-3754821.106917,-3745646.936977,-3756690.374656,-3753251.414975,-3750987.128204
FacesUCR,-6597574.2087,-7441471.432322,-7449820.775428,-7842159.908253,-6886212.047125,-6856153.680146,-7357098.014433,-7725660.297792,-7022851.094132,-7085032.465641,-7704106.946935,-8251070.662424,-8304188.13194,-7512195.576605,-7762540.590752,-7604860.247947,-8135252.079011,-7570357.757292,-7383640.767388,-7465805.601602,-7538795.114882,-7654271.584366,-7524321.692671,-7644327.41797,-7103542.556025,-7109743.464386,-7058135.84548,-7512692.882428,-7426606.351628,-7096846.983765
FiftyWords,-1.5873664306175E7,-1.5965170709799E7,-1.5939365927289E7,-1.6128091813833E7,-1.6096545379967E7,-1.6143535236788E7,-1.5555418588696E7,-1.6435762077478E7,-1.6282460195939E7,-1.6153567436435E7,-1.5514865997221E7,-1.6547070811922E7,-1.673829476395E7,-1.6708200103486E7,-1.6792898699329E7,-1.6227036420934E7,-1.6472695604818E7,-1.60274972948E7,-1.5576177303952E7,-1.7570767236199E7,-1.7141346066924E7,-1.7788342105309E7,-1.7490004093305E7,-1.6724628761616E7,-1.8413212667437E7,-1.7684966116217E7,-1.6984423697866E7,-1.7610609118742E7,-1.6283308048931E7,-1.539006128041E7
Fish,-6707981.424001,-7562504.573084,-6453990.383708,-7260028.707758,-7934255.801581,-7297551.200651,-7092227.941037,-6886719.354834,-7939593.054924,-6301074.514936,-6349912.990119,-7322145.9608,-7332294.071631,-7196011.846019,-7509267.683029,-6641029.988609,-6401959.184824,-7111945.565679,-6416629.62243,-7765829.536028,-7710569.198074,-7180993.496969,-7510215.462657,-7501982.603607,-7254416.417965,-6528776.161109,-6595997.769482,-6409811.858597,-6502610.853139,-6552927.603287
FordA,-8.6459595390056E7,-1.01132828174572E8,-8.5899389487905E7,-1.14558304323891E8,-1.02923530031163E8,-8.3971552366839E7,-1.19022303066246E8,-1.12366174926968E8,-1.03061729935166E8,-8.5559618407064E7,-8.4014209495729E7,-8.1043330768824E7,-8.6949858810067E7,-8.4765186293539E7,-1.24867895558547E8,-1.08043010820847E8,-8.0059084201547E7,-1.04365475167123E8,-8.3315007437953E7,-8.556135407038E7,-9.7700667054668E7,-1.15252437585141E8,-1.13300183732272E8,-1.16243542604455E8,-1.13302986635527E8,-1.17355656869865E8,-1.23515692893229E8,-1.19795458626483E8,-8.7753754817133E7,-1.23099471436464E8
FreezerRegularTrain,-6386575.094802,-5542337.008148,-5431972.24261,-6164633.05791,-6205934.057238,-6319348.526249,-7187394.544191,-6140170.031105,-5600285.746269,-5359278.171899,-6009895.244327,-5249149.983741,-7109455.307918,-7475538.528055,-6934658.717178,-7134659.553696,-6637929.864751,-6887337.034059,-6681584.697222,-7165070.261698,-6258315.190986,-6566281.331445,-7349157.455264,-6544313.238628,-5488795.603564,-6080243.088628,-6557507.682157,-6520616.970205,-6251096.670212,-6197500.954039
FreezerSmallTrain,-3795028.403965,-3801460.790524,-3788218.786487,-3783959.617315,-3807705.150891,-3775424.605955,-3827426.078582,-3838430.335903,-3775754.711056,-3778507.812626,-3770453.943128,-3768819.487527,-3767968.889177,-3821550.788084,-3760985.696227,-3772904.778475,-3770383.455647,-3791189.46188,-3761100.606046,-3782073.168674,-3835179.251382,-3797857.249762,-3762447.50401,-3757156.557498,-3777247.131541,-3802199.504892,-3752485.057148,-3808413.182661,-3767653.97862,-3759404.776499
GunPoint,-622162.704443,-572283.078295,-585182.864466,-576337.179298,-520572.332673,-521829.875223,-662188.488021,-576846.215994,-580654.641271,-676759.43714,-526429.97927,-724227.497765,-540464.559588,-612831.511671,-622105.739507,-712992.969886,-622687.811952,-688974.043583,-660715.667897,-707277.560893,-666746.23334,-680793.612355,-703896.94357,-532974.400492,-716766.020438,-556116.672583,-651231.860921,-599064.756224,-558185.841324,-553312.97521
GunPointAgeSpan,-5402931.646782,-5376803.085543,-5362402.581117,-5661885.50212,-5918777.618717,-5297673.278971,-5368543.54621,-5631689.299229,-6985474.64819,-5081395.213655,-7353879.495379,-5316337.644132,-5341493.210293,-6317036.176516,-7328083.476405,-6104136.784269,-6010638.688182,-6945556.818025,-5235563.315855,-5926273.750072,-5253465.123175,-5679904.963705,-6671798.746614,-6237948.641977,-5903068.921639,-5941772.464335,-6607368.009932,-6721867.567125,-6158786.523901,-6217314.890378
GunPointMaleVersusFemale,-5350617.917646,-5348134.94005,-6106645.132663,-6077249.435705,-5715773.5437,-6699437.792838,-6351339.899565,-6003368.453899,-6407226.49128,-6561921.638726,-5301291.553526,-6551368.064529,-6304065.785309,-6925566.490385,-6688280.463295,-8542934.318979,-5741232.58516,-6667907.297439,-5846266.617061,-7462734.07227,-5783998.122652,-5858579.845064,-7002267.600405,-5689942.101416,-5901655.280587,-5759810.782945,-6345974.988037,-5755185.460465,-5680338.389618,-6270165.240679
GunPointOldVersusYoung,-7185537.278555,-5799672.610484,-5877368.411999,-6125293.030799,-5046292.677758,-5387183.262062,-5343197.04459,-5356882.538174,-5348488.286677,-5360108.230518,-5264084.389068,-5196335.731044,-6221082.828879,-5780022.615197,-5622954.95906,-5353325.630816,-5377910.568054,-5087670.127054,-6246744.057985,-5325955.032126,-5339881.858968,-5565423.558572,-6348032.375528,-6210133.034133,-5520303.398645,-6901611.789867,-5837064.596441,-5421770.823359,-6212680.506478,-5448077.48742
Ham,-5425742.186271,-5476314.531373,-6138948.515667,-5795888.313604,-6089773.67956,-5712977.524954,-6287797.224687,-6200154.779725,-5579369.079023,-5788692.588766,-5669366.177917,-5784152.060119,-6003945.452789,-5736961.505733,-5945951.630643,-5940086.344352,-6252449.407566,-5547998.936451,-5198670.514679,-5500875.820926,-6140908.061539,-5157653.569216,-5827482.416044,-5214633.618158,-5733338.44495,-6318175.414344,-6325476.637422,-5779622.392124,-5450265.892611,-5932023.650555
Haptics,-7740692.373698,-6871142.351824,-6855368.418112,-7118151.914082,-7468153.632015,-7002413.65325,-7327283.105304,-6907018.005248,-8201446.783918,-6911544.750012,-7283028.002295,-7328424.884438,-7962299.884912,-8057332.520496,-6956779.921194,-8064311.833683,-6682355.952808,-6966366.701719,-6866611.576579,-6917098.715338,-7787737.020618,-7017839.902884,-7093736.881797,-7661281.444964,-8345211.727196,-8582781.425487,-8194696.23377,-7346858.955548,-7577568.409404,-7347943.820499
Herring,-4352716.017474,-4235572.937531,-4360988.935117,-4302563.571238,-4312602.783907,-4272577.100402,-4627753.309434,-4568997.930102,-4650217.309039,-4571124.26543,-4644919.414198,-4323842.37299,-4398603.323832,-4300621.558268,-4313471.369968,-4311360.082044,-4326393.407295,-4290819.156364,-4279282.536476,-4249802.702764,-4373345.585911,-4346043.446658,-4383782.302761,-4225687.009165,-4365279.37211,-4420840.762809,-4452776.726584,-4430510.095857,-4647257.846178,-4543536.367012
HouseTwenty,-4194596.89417,-4204643.761722,-4217382.53079,-4174793.7179,-4210820.797417,-4220466.977216,-4212203.665654,-4302445.484762,-4186684.377536,-4250296.060098,-4234848.942536,-4304696.277637,-4231541.105426,-4268543.317267,-4257511.854249,-4307062.628587,-4287580.954442,-4239420.820638,-4232707.166111,-4247256.731373,-4237686.199213,-4259333.394495,-4262173.693764,-4210238.410392,-4196946.775399,-4260744.000145,-4222570.075144,-4258786.104875,-4159281.289962,-4194665.454956
InlineSkate,-5970286.12815,-6099469.374393,-6259013.100054,-6385525.729254,-6085816.580898,-6191871.976193,-6227238.764287,-6351780.702826,-6463086.754847,-6398586.499889,-6209782.266751,-6237002.775603,-6241465.545785,-6322404.455026,-6052003.589469,-6377088.081218,-6596511.204659,-6493497.448984,-6150540.56446,-6095130.680706,-6221301.53885,-6676342.061138,-6338092.700277,-6233280.436581,-6139366.163403,-6274087.227756,-6417124.85811,-6339977.027225,-6392608.390233,-6506396.415925
InsectEPGRegularTrain,-4221533.980769,-4217191.099457,-4619937.311447,-4282071.301534,-4202873.701475,-4302164.765587,-4328629.310011,-4372640.831158,-4388418.754269,-4312355.657669,-4406778.69428,-4232422.242291,-4444572.101533,-4276709.209005,-4216394.450272,-4307582.827191,-4236036.159436,-4230507.84307,-4223561.282492,-4461226.948281,-4310747.243284,-4368585.745693,-4311962.831406,-4243852.526464,-4415834.133648,-4213359.274554,-4325480.097291,-4240524.682438,-4338256.957494,-4201552.736041
InsectEPGSmallTrain,-3731000.723867,-3745728.189892,-3746352.391395,-3779871.545981,-3737780.915313,-3773955.975719,-3763720.116083,-3815466.16996,-3749948.429241,-3750555.194932,-3722844.952356,-3767226.215843,-3769285.596922,-3768618.622033,-3736253.34624,-3733033.873383,-3742134.27274,-3806471.32237,-3743238.129554,-3724838.346935,-3743312.570535,-3781317.955458,-3735539.300587,-3757737.235703,-3774150.379859,-3747619.512416,-3738367.886042,-3774703.320131,-3760511.26447,-3768792.48743
InsectWingbeatSound,-7401393.511271,-8086701.685387,-7694532.78885,-6749557.207199,-7495726.77826,-7274450.28373,-7087999.241738,-7481765.819194,-7702882.347827,-7407642.504715,-7812402.732897,-7994915.49482,-7490039.459085,-8417795.939168,-1.090943165582E7,-7079076.220257,-6817249.858191,-7031834.583067,-7904288.644879,-7278716.798296,-8226789.127077,-8202823.852154,-7678305.052262,-7054286.024344,-7987924.150909,-7019773.759058,-6916069.067563,-8000432.464254,-7756507.388267,-8378429.372471
ItalyPowerDemand,-105622.075291,-121564.439114,-125115.322023,-136055.847712,-142897.605543,-140349.697163,-138904.235717,-257614.518941,-130415.328937,-146773.63061,-148327.058141,-115126.04884,-126277.427326,-136120.980004,-131022.901503,-141909.197626,-120699.241058,-162398.446879,-145088.456545,-128123.894549,-116121.352604,-106928.473519,-119287.019112,-148023.711178,-122287.684267,-185569.88544,-160856.99001,-140045.602114,-125787.915084,-139630.564338
