folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ACSF1,3033.4398032976965,3451.574660028014,2967.242541415358,2894.308393242497,3622.6908022886746,2590.028058950291,3652.036161215871,2702.977336423171,3212.0112245313844,2814.5706312242282,3355.922064869977,2826.6889243036367,3328.938225544547,2738.9145659104906,3221.1714585602776,2841.873805197623,3508.440348133012,3104.02860832619,3220.2436506270096,2839.9763433679773,2930.8708030466164,3039.1049966111173,3282.9999415029097,3678.981776379121,3227.9336984502706,3213.8894010460926,2524.858845479091,3273.8191605540146,2955.091251964054,3136.98360510479
Adiac,976.8632899028983,807.1843045022007,713.720325134348,862.2084688291675,862.4256954133851,952.4652316440496,798.2329075480069,847.528377699136,911.8316217974498,801.4065008428905,828.0908958442831,871.9432519769495,800.4191861763832,775.4026773233816,806.4536203949025,726.559912974134,781.3783178134306,753.1280307539329,736.7111914545764,742.7984517100411,750.6662848415201,747.43577957316,760.2705046619554,789.2835541962227,835.4939152604326,802.2146191311032,848.6629432126368,871.2083197375529,790.9760999695528,780.4171985733121
ArrowHead,11.567871385031467,10.835764879645684,11.657103340840434,11.951355684546787,10.706712745791387,11.551151241229348,11.956557319255806,10.359310258304669,10.720658785295127,11.222557260097746,11.40074858400553,11.242662537929196,10.675940138274276,11.32586437625214,11.459367590345305,10.511670564089961,11.63531034348505,10.729191669277439,11.24255566024285,10.906327126795805,10.513583280796864,11.731343453852755,11.175473712179594,10.8164959094673,11.175604123193319,11.482247663009314,11.586414759699561,10.54493847052015,11.42164357606848,11.143285671078122
Beef,31.96096456969878,22.2909299724729,21.111529981155925,22.271490521981463,31.63366982397071,34.459795238850255,34.40771772826551,36.81497858844935,19.58004695776672,34.26469293252097,32.66190139633907,18.80500912813838,67.52789791246711,37.25972437006859,23.681459773700684,33.26832252376947,33.49123328801273,67.60974257947102,22.86123971207013,36.52164840427991,67.18121083977202,29.85553608688505,35.415480462070825,23.239856114261737,23.838198046190723,35.752141950791454,35.835730010342616,23.811455447388,23.933544942831972,36.86967213859752
BeetleFly,19.47074775257866,13.18577447971712,13.235707582862263,13.045549759637122,13.964376396212316,13.07308366074371,12.918274253684189,14.968821396498445,13.440752226588776,12.90654610492091,10.810134983441603,11.030868484302543,13.702689291973027,14.266257658401676,12.692821377908214,14.613158444896637,13.67792089571479,13.67715690416347,13.88876141277085,12.29098747332507,13.05664012261657,13.817885134027344,13.325226755035743,18.820919386978126,22.80590126525022,11.487967419439252,13.705859018360188,13.527036699587601,12.420760390207741,13.675971124880215
BirdChicken,13.389310334840172,12.83693260074016,21.595502000442043,13.207063024015657,14.109083053761315,18.61888094500569,12.645088428722593,14.131633494458086,12.582921310474484,14.538802977616786,11.406471656728238,13.669927600686949,14.667686086093909,13.51744512846824,13.066798206430674,21.636704119595613,13.523248150446435,20.95596311443943,14.055550168229535,15.06010114051928,13.628487472343535,17.91418227164582,21.471337225246714,12.860590914252509,13.358217175511957,13.068458396116695,14.472558269773147,13.553049254857099,12.466311215275184,14.323349386245555
BME,1.3475269265412135,2.1754632255399726,1.1773141128488749,1.1981476246487546,1.2476837733376585,1.3450159552447036,2.2501152736553074,1.271913875367066,1.1642759718274165,2.134058030649735,1.1615678668374159,1.1499805850636269,1.1548229610913452,2.1355540124898695,1.2286466496820483,1.4190529793029454,1.4019511262709345,2.194736687929547,1.4280893335071327,2.189570879278686,2.163977092823402,1.2306388720314114,1.1436283371329725,1.1907582660875757,1.1371341983698204,1.2469885520732158,1.2088661491580233,2.1191944903220605,1.2888836833004411,1.1935365131398197
Car,84.1491485584256,80.01197667263499,94.59994550006155,86.1605502311248,94.08164437313212,87.30361049680216,91.80699691901764,91.72771576013307,93.53568170819231,92.6592646781871,95.85371306113304,93.7905805306177,89.62570907493921,83.12397310310129,89.56256793216548,59.22578725281477,84.77456411736861,92.6891014085966,82.63476525060439,80.21528885043142,88.62698351898148,85.19724568194486,81.15394829107649,81.21601076092922,80.2791291211213,95.64981188991277,92.05350647618796,86.47030832360659,79.95480503403084,87.03997550866507
CBF,2.5498398957966137,2.172287052562111,2.4093644423490956,1.3594128518139512,1.4342560966057054,1.6251654320882527,1.348342304748535,1.3575266353236422,2.2830414168995503,1.4450840131550968,1.3665601719912515,1.5855743383074692,1.3523087913963772,1.3072142315190107,2.5370610182836724,1.3502383692258249,2.5130945994787957,1.6357198056396653,1.407769928380976,1.609987548247488,1.5164057858768882,2.5168650087048343,1.6017130892573408,1.5216299781623737,2.4751689323886485,1.317071756872722,1.617325550643115,1.6487844440538593,2.3641727246549498,1.4108037715150066
Chinatown,0.08770920183369277,0.10904658598723777,0.04930634939154474,0.04183958913786073,0.09625678674166976,0.05571917716467894,0.06391976750936261,0.16760682080703718,0.06762553550704893,0.05325380202960944,0.18369291111201266,0.06749719165260093,0.04043815862889489,0.042849332045697325,0.07565317525587074,0.04780830123112085,0.1947729024266013,0.064771309997345,0.12391445377275752,0.061354213984511234,0.05301490530749667,0.19680425865133946,0.04549175324326586,0.09494595138275103,0.07356902195579373,0.0479516650982592,0.0494201723783847,0.2926306714291008,0.1750363198786124,0.05064835043192961
