ACC:TESTACC,TS-CHIEF,HIVE-COTE v1.0,ROCKET,InceptionTime,STC,ResNet,ProximityForest,WEASEL,S-BOSS,cBOSS,BOSS,RISE,TSF,Catch22
AvgTESTACCOverDsets:,0.8757283866749671,0.8781735034390735,0.8639965815485326,0.8714822641708049,0.8556639505592245,0.8292043805082364,0.8347272846657762,0.8444889325511069,0.8425864243626157,0.8331245524152145,0.8362453074210769,0.8005531546339624,0.7954675009044088,0.7820411973215732
AvgTESTACCRankOverDsets:,4.162037037037037,4.175925925925926,4.606481481481482,5.282407407407407,7.092592592592593,7.263888888888889,7.555555555555555,7.75462962962963,7.981481481481482,8.75925925925926,8.810185185185185,9.944444444444445,10.175925925925926,11.435185185185185
StddevOfTESTACCOverDsets:,0.12923025223830586,0.1238895803279155,0.14484178314094406,0.12953336182421252,0.12692102777902042,0.17201177276036278,0.15609589688515785,0.13870176079361282,0.1460877257880619,0.1516629275571064,0.15272843383358856,0.15417223542142552,0.1766599190716957,0.15441151555773455
AvgOfStddevsOfTESTACCOverDsetFolds:,0.018632308499357115,0.01919580393788491,0.02095466822639353,0.021850746856741658,0.023407460379468555,0.03140391441653024,0.022941702119020895,0.024060324551520625,0.02554715280503544,0.023854069276827667,0.024461871783704403,0.026080149223076585,0.026028703193370226,0.025665044367912445
StddevsOfTESTACCRanksOverDsets:,2.8960404032587386,2.1706569215556075,3.1836695793232166,3.8105075753763673,3.5057683761529836,4.357000132632915,3.9767627216805748,3.2117594752665313,3.31586805561842,3.1389038219073373,3.3493740471082094,3.3893272106437236,3.4831468844653695,2.894639415983192

BALACC:TESTBALACC,TS-CHIEF,HIVE-COTE v1.0,InceptionTime,ROCKET,ResNet,STC,ProximityForest,WEASEL,S-BOSS,BOSS,cBOSS,TSF,RISE,Catch22
AvgTESTBALACCOverDsets:,0.8546477874892052,0.8525278164909752,0.855583236052829,0.8432909122997017,0.8136602455882604,0.8302269206816014,0.8160101055143664,0.8207703290750705,0.8213170099704642,0.8143968968425831,0.8059009170297259,0.7732070667302019,0.7718620630949651,0.7567334128832717
AvgTESTBALACCRankOverDsets:,4.472222222222222,4.671296296296297,4.689814814814815,4.819444444444445,6.49537037037037,7.222222222222222,7.305555555555555,7.856481481481482,7.861111111111111,8.574074074074074,9.11574074074074,10.162037037037036,10.328703703703704,11.425925925925926
